cluster_id	semantic_identity_id	canonical_cluster_label	primary_user_job	intent_primary	marketplace_scope	priority_tier	m10a_owner_state	m10a_page_role_state	m10d_target_effect_summary	final_owner_state	primary_page_owner_id	route_class	physical_action	owner_role_summary	secondary_coverage_state	parent_page_owner_id	internal_link_responsibility	material_boundary_state	decision_rationale	search_evidence_refs	m10d_evidence_refs	product_truth_refs	claim_boundary
M9CL_d6e9196cf6453986	M8SID_1d9b00510d4544c8	Управление остатками на Wildberries: как использовать отчёт «История остатков»	Read and interpret available seller-owned marketplace reports and metrics	MIXED	WILDBERRIES	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_905d903673405cdf:PRESERVE | M10BCASE_adb2e167115fbbbd:PRESERVE	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	No current exact Search anchor for this identity; source/page-title wording and unresolved task boundaries cannot be promoted to a standalone owner. Exact Search anchor=NO_CURRENT_EXACT_SERP; material HOLD degree=21; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	NO_CURRENT_EXACT_SERP	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_905d903673405cdf:M9CL_d6e9196cf6453986 | docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_adb2e167115fbbbd:M9CL_d6e9196cf6453986	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_d755a1fe3e51ac2e	M8SID_3bf57790dda15865	Сверка отчетов с Wildberries	Read and interpret available seller-owned marketplace reports and metrics	MIXED	WILDBERRIES	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_905d903673405cdf:PRESERVE | M10BCASE_adb2e167115fbbbd:PRESERVE	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	Current Search identifies the task, but material owner boundaries lack exact accepted target-specific resolution. Exact Search anchor=CURRENT_EXACT_SERP; material HOLD degree=36; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	M9BRQ_009_3bf57790dda15865:RU225:TOP100	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_905d903673405cdf:M9CL_d755a1fe3e51ac2e | docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_adb2e167115fbbbd:M9CL_d755a1fe3e51ac2e	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_d9c788dddddda566	M8SID_9ebe0f620e9744e6	аналитика маркетплейсов лучшие сервисы	Inspect and understand seller-owned sales and report data with an owned AI	COMMERCIAL_INVESTIGATION	GENERIC	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_d3950384418e3bbd:PRESERVE	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	Current Search identifies the task, but material owner boundaries lack exact accepted target-specific resolution. Exact Search anchor=CURRENT_EXACT_SERP; material HOLD degree=17; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	M9BRQ_024_9ebe0f620e9744e6:RU225:TOP100	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_d3950384418e3bbd:M9CL_d9c788dddddda566	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_da3ff89bebbefd96	M8SID_d7ea4f8099802690	Интеграция ChatGPT (OpenAI) и Wildberries	Connect own web AI to permitted Ozon/WB seller data	COMMERCIAL_INVESTIGATION	WILDBERRIES	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_789a835e7de15e13:PRESERVE | M10BCASE_c0815ba7ee0ba5b2:PRESERVE	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	No current exact Search anchor for this identity; source/page-title wording and unresolved task boundaries cannot be promoted to a standalone owner. Exact Search anchor=NO_CURRENT_EXACT_SERP; material HOLD degree=4; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	NO_CURRENT_EXACT_SERP	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_789a835e7de15e13:M9CL_da3ff89bebbefd96 | docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_c0815ba7ee0ba5b2:M9CL_da3ff89bebbefd96	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_db048338baaeca8c	M8SID_3584fdc5b76fc551	ии для аналитики маркетплейсов	Inspect and understand seller-owned sales and report data with an owned AI	COMMERCIAL_INVESTIGATION	GENERIC	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_93993613e7003b69:NARROW_HOLD | M10BCASE_d3950384418e3bbd:PRESERVE	OWNER_ASSIGNED	M11PAGE_aaa90aa723a3694c	FEATURE_OR_USE_CASE	CREATE	Distinct seller-owned operational report/sales-analysis job via the user-selected AI; excludes external niche/competitor intelligence, write-back and statutory accountancy.	PRIMARY_OWNER_SCOPE	M11PAGE_EXISTING_HOME	Required incoming HOME link; contextual return link to HOME; no final anchor wording.	UNRESOLVED_ONLY_AGAINST_HOLD_CLUSTERS	M8 seller-owned analysis job has a current exact RU225 Search anchor, M9 task/intent product boundary, and Case09 target-specific DE_RISK on own-store versus external analytics. HOME is M9 SPLIT_SUPPORTED; no material boundary joins the two assigned owners. Thirty-nine material boundaries to unassigned report/analytics tasks remain explicit and prevent automatic secondary coverage.	M4QR2Q00027:RU225:TOP100 | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_3c5ff38a5ecaf8d0	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_93993613e7003b69:M9CL_db048338baaeca8c | docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_d3950384418e3bbd:M9CL_db048338baaeca8c	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_ddc2616f80ca85b6	M8SID_a6dbb52f9468a6a4	chatgpt для wildberries	Connect an owned web AI to permitted Ozon/WB seller data	COMMERCIAL_INVESTIGATION	WILDBERRIES	P1_CORE	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_789a835e7de15e13:ENRICH_ONLY | M10BCASE_c0815ba7ee0ba5b2:PRESERVE	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	AI adds context only; it does not resolve the material Search owner boundary. Exact Search anchor=CURRENT_EXACT_SERP; material HOLD degree=3; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	M4QR2Q00002:RU225:TOP100	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_789a835e7de15e13:M9CL_ddc2616f80ca85b6 | docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_c0815ba7ee0ba5b2:M9CL_ddc2616f80ca85b6	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_de045ccdfbf546b3	M8SID_171a63d986f4ed26	финансовые отчеты маркетплейсов	Inspect and understand seller-owned sales and report data with an owned AI	COMMERCIAL_INVESTIGATION	GENERIC	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_905d903673405cdf:PRESERVE | M10BCASE_adb2e167115fbbbd:PRESERVE | M10BCASE_d7c8eaf031abe40a:PRESERVE	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	Current Search identifies the task, but material owner boundaries lack exact accepted target-specific resolution. Exact Search anchor=CURRENT_EXACT_SERP; material HOLD degree=30; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	M9BRQ_008_171a63d986f4ed26:RU225:TOP100	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_905d903673405cdf:M9CL_de045ccdfbf546b3 | docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_adb2e167115fbbbd:M9CL_de045ccdfbf546b3 | docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_d7c8eaf031abe40a:M9CL_de045ccdfbf546b3	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_e5b4c116e46d3dab	M8SID_f56a9426dbf7f0a2	сервис аналитика маркетплейсов бесплатно	Inspect and understand seller-owned sales and report data with an owned AI	COMMERCIAL_INVESTIGATION	GENERIC	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_93993613e7003b69:PRESERVE | M10BCASE_d3950384418e3bbd:PRESERVE	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	Current Search identifies the task, but material owner boundaries lack exact accepted target-specific resolution. Exact Search anchor=CURRENT_EXACT_SERP; material HOLD degree=24; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	M9BRQ_021_f56a9426dbf7f0a2:RU225:TOP100	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_93993613e7003b69:M9CL_e5b4c116e46d3dab | docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_d3950384418e3bbd:M9CL_e5b4c116e46d3dab	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_e6914021014018ac	M8SID_3b92dfcc2a1d077e	сервис аналитика продаж на маркетплейсах	Inspect and understand seller-owned sales and report data with an owned AI	COMMERCIAL_INVESTIGATION	GENERIC	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_93993613e7003b69:PRESERVE | M10BCASE_d3950384418e3bbd:PRESERVE	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	Current Search identifies the task, but material owner boundaries lack exact accepted target-specific resolution. Exact Search anchor=CURRENT_EXACT_SERP; material HOLD degree=24; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_93993613e7003b69:M9CL_e6914021014018ac | docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_d3950384418e3bbd:M9CL_e6914021014018ac	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_e8585808991d65bd	M8SID_81d8f3590bddaaab	Как построить воронку продаж на маркетплейсе	Read and interpret available seller-owned marketplace reports and metrics	INFORMATIONAL	GENERIC	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NONE_NO_TARGETED_M10D_OBSERVATION	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	Current Search identifies the task, but material owner boundaries lack exact accepted target-specific resolution. Exact Search anchor=CURRENT_EXACT_SERP; material HOLD degree=17; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	M9BRW2Q_018_81d8f3590bddaaab:RU225:TOP100	NONE	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_e8b266b549420d15	M8SID_ed13eac8643c4ddc	Интеграция Gemini AI и Ozon Seller	Connect own web AI to permitted Ozon/WB seller data	COMMERCIAL_INVESTIGATION	OZON	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_c0815ba7ee0ba5b2:PRESERVE	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	No current exact Search anchor for this identity; source/page-title wording and unresolved task boundaries cannot be promoted to a standalone owner. Exact Search anchor=NO_CURRENT_EXACT_SERP; material HOLD degree=1; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	NO_CURRENT_EXACT_SERP	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_c0815ba7ee0ba5b2:M9CL_e8b266b549420d15	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_ed2d7aae5a2e620a	M8SID_c9cbb3939920b7ee	сервис аналитики маркетплейсов	Inspect and understand seller-owned sales and report data with an owned AI	COMMERCIAL_INVESTIGATION	GENERIC	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_93993613e7003b69:PRESERVE | M10BCASE_d3950384418e3bbd:HOLD	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	Accepted target-specific M10D HOLD remains: mixed capability, scope or source role cannot authorize owner. Exact Search anchor=CURRENT_EXACT_SERP; material HOLD degree=24; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	M4QR2Q00042:RU225:TOP100	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_93993613e7003b69:M9CL_ed2d7aae5a2e620a | docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_d3950384418e3bbd:M9CL_ed2d7aae5a2e620a	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_ed5c38b4234094c0	M8SID_c8bd772d7a8b9ccb	Как сверить отчёты маркетплейсов и найти скрытые удержания	Read and interpret available seller-owned marketplace reports and metrics	INFORMATIONAL	GENERIC	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NONE_NO_TARGETED_M10D_OBSERVATION	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	No current exact Search anchor for this identity; source/page-title wording and unresolved task boundaries cannot be promoted to a standalone owner. Exact Search anchor=NO_CURRENT_EXACT_SERP; material HOLD degree=30; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	NO_CURRENT_EXACT_SERP	NONE	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_ee5c28cd547da2e7	M8SID_0ce35825bf4cba3b	Воронка продаж на Wildberries: как бесплатный отчёт находит слабые места	Read and interpret available seller-owned marketplace reports and metrics	MIXED	WILDBERRIES	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_905d903673405cdf:PRESERVE | M10BCASE_adb2e167115fbbbd:PRESERVE	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	No current exact Search anchor for this identity; source/page-title wording and unresolved task boundaries cannot be promoted to a standalone owner. Exact Search anchor=NO_CURRENT_EXACT_SERP; material HOLD degree=23; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	NO_CURRENT_EXACT_SERP	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_905d903673405cdf:M9CL_ee5c28cd547da2e7 | docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_adb2e167115fbbbd:M9CL_ee5c28cd547da2e7	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_f0e07ec6b2f588c0	M8SID_b02e9e70557692e0	ии помощник селлера	Get help understanding daily seller operations from permitted data	MIXED	UNSPECIFIED	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_e5e5533784063649:HOLD	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	Accepted target-specific M10D HOLD remains: mixed capability, scope or source role cannot authorize owner. Exact Search anchor=CURRENT_EXACT_SERP; material HOLD degree=14; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	M4QR2Q00028:RU225:TOP100	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_e5e5533784063649:M9CL_f0e07ec6b2f588c0	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_f2b595fb3a090d8f	M8SID_8332eb45850054b1	ии аналитика маркетплейсов	Inspect and understand seller-owned sales and report data with an owned AI	COMMERCIAL_INVESTIGATION	GENERIC	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_d3950384418e3bbd:PRESERVE	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	Current Search identifies the task, but material owner boundaries lack exact accepted target-specific resolution. Exact Search anchor=CURRENT_EXACT_SERP; material HOLD degree=39; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	M9BRQ_005_8332eb45850054b1:RU225:TOP100	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_d3950384418e3bbd:M9CL_f2b595fb3a090d8f	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_f667a169d39bce9d	M8SID_b494df2d754aba5f	Отчет «География» в разделах «Продавцы» и «Бренды»	Read and interpret available seller-owned marketplace reports and metrics	MIXED	UNSPECIFIED	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NONE_NO_TARGETED_M10D_OBSERVATION	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	No current exact Search anchor for this identity; source/page-title wording and unresolved task boundaries cannot be promoted to a standalone owner. Exact Search anchor=NO_CURRENT_EXACT_SERP; material HOLD degree=60; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	NO_CURRENT_EXACT_SERP	NONE	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_f6913258126ccd8e	M8SID_eaab889abab5ccd5	ии для работы с маркетплейсами	Get help understanding daily seller operations from permitted data	MIXED	GENERIC	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_503322b8af3825a8:PRESERVE | M10BCASE_840dee47a90532a8:PRESERVE | M10BCASE_e5e5533784063649:PRESERVE	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	Current Search identifies the task, but material owner boundaries lack exact accepted target-specific resolution. Exact Search anchor=CURRENT_EXACT_SERP; material HOLD degree=13; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	M9BRW2Q_004_eaab889abab5ccd5:RU225:TOP100	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_503322b8af3825a8:M9CL_f6913258126ccd8e | docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_840dee47a90532a8:M9CL_f6913258126ccd8e | docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_e5e5533784063649:M9CL_f6913258126ccd8e	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
