execution_query_id	exact_query_text	query_authority_class	batch_id	export_source_file	source_item_index	operation_id	result_rank	rank_bucket	result_url_raw	result_url_normalized	result_host	result_domain	result_title	result_snippet_or_passage	authorized_competitor_match_status	authorized_competitor_id	authorized_competitor_name	competitor_role_class	competitor_match_basis	competitor_match_confidence	competitor_match_notes	m4c_exact_url_match_status	m4c_url_id	m4c_entity_id	evidence_time_or_provider_response_time_if_available	provider_result_modtime_if_available	claim_boundary
M4QR2Q00001	chatgpt для ozon	M3_AND_M2R_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	0	spr5mar31fe2ahpk49u4	23	21_100	https://sellermoon.ru/faq/wildberries/nejroset-chatgpt-i-marketplejsy	https://sellermoon.ru/faq/wildberries/nejroset-chatgpt-i-marketplejsy	sellermoon.ru	sellermoon.ru	Нейросеть ChatGPT для описания товара Вайлдберриз и Озон...	Инструкция по онлайн-генерации контента для товаров на маркетплейсах с помощью нейросети ChatGPT. Как работать с ИИ для создания нейминга, фотографий, УТП, Tone of voice, продающего описания и отзывов — SELLER MOON.	MATCH_AUTHORIZED	REG038	Sellermoon	RECURRING_PRODUCT_VENDOR	EXACT_ACCEPTED_M4C_URL_AND_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	EXACT_M4C_URL_MATCH	M4CURL004351	REG038	2026-09-23T05:32:00.544000+00:00	20231128T185033	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	M3_AND_M2R_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	0	spr5mar31fe2ahpk49u4	24	21_100	https://www.youtube.com/watch?v=IYKq8GeVlBU	https://www.youtube.com/watch?v=IYKq8GeVlBU	www.youtube.com	www.youtube.com	Дизайн карточки WB в чате GPT за 10 минут!! - YouTube	Как Создать Идеальный Дизайн Карточки WB в ChatGPT за минуту! Роман Одуванов. … Карточка товара за 3 минуты в ChatGPT | Нейросеть для дизайна инфографики WB и Ozon. Никита Катаев.	MATCH_AUTHORIZED	REG059	YouTube	EDITORIAL_OR_PUBLISHER	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	NO_EXACT_M4C_URL_MATCH			2026-09-23T05:32:00.544000+00:00	20250414T033634	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	M3_AND_M2R_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	0	spr5mar31fe2ahpk49u4	25	21_100	https://card-open.ru/blog/oplata-chatgpt-i-neyrosetey-cherez-ozon	https://card-open.ru/blog/oplata-chatgpt-i-neyrosetey-cherez-ozon	card-open.ru	card-open.ru	Как оплатить ChatGPT через Озон Банк в 2026 — OpenCard	Почему ChatGPT не принимает Озон Какие нейросети не оплатить Рабочая связка Как привязать к ChatGPT Сколько стоят подписки Claude, Midjourney, Gemini Что делать при отказе. ChatGPT Plus, Claude Pro, Midjourney, Gemini Advanced — все эти ИИ-сервисы принимают только Visa и Mastercard зарубежных банков.	NO_AUTHORIZED_MATCH				NO_ACCEPTED_HOST_OR_URL	HIGH	No authorized registry root, explicit host, or exact accepted URL matches this result.	NO_EXACT_M4C_URL_MATCH			2026-09-23T05:32:00.544000+00:00	20260614T150751	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	M3_AND_M2R_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	0	spr5mar31fe2ahpk49u4	26	21_100	https://pro.rbc.ru/demo/6447cfb29a7947803c7e9540	https://pro.rbc.ru/demo/6447cfb29a7947803c7e9540	pro.rbc.ru	pro.rbc.ru	Как использовать ChatGPT и Midjourney для работы на Ozon...		NO_AUTHORIZED_MATCH				NO_ACCEPTED_HOST_OR_URL	HIGH	No authorized registry root, explicit host, or exact accepted URL matches this result.	NO_EXACT_M4C_URL_MATCH			2026-09-23T05:32:00.544000+00:00	20230427T103023	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	M3_AND_M2R_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	0	spr5mar31fe2ahpk49u4	27	21_100	https://www.youtube.com/watch?v=WkNIOBKTwYY	https://www.youtube.com/watch?v=WkNIOBKTwYY	www.youtube.com	www.youtube.com	ChatGPT против Deepseek: ИИ создают маркетплейс... - YouTube	В этом видео ты увидишь: – как создать приложение через чат гпт и дипсик – сделал приложение с нуля через нейросеть – маркетплейс с нуля: ChatGPT против дипсик – как сделать сайт с нуля без знаний в программировании Видео получилось максимально честным, забавным и местами очень неожиданным.	MATCH_AUTHORIZED	REG059	YouTube	EDITORIAL_OR_PUBLISHER	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	NO_EXACT_M4C_URL_MATCH			2026-09-23T05:32:00.544000+00:00	20251225T140455	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	M3_AND_M2R_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	0	spr5mar31fe2ahpk49u4	28	21_100	https://www.klerk.ru/blogs/gdekurs/694422/	https://www.klerk.ru/blogs/gdekurs/694422/	www.klerk.ru	www.klerk.ru	Klerk.ru - практическая помощь бухгалтеру	Как выбрать искусственный интеллект для создания карточек на «Озоне». При выборе нейросети для карточек на Ozon стоит обращать внимание на три основных момента. Если нужны только тексты, подойдут ChatGPT или Claude Haiku, но для доступа из России потребуются агрегаторы вроде «Нейросет» или GPTunnel.	MATCH_AUTHORIZED	REG017	Klerk	EDITORIAL_OR_PUBLISHER	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	NO_EXACT_M4C_URL_MATCH			2026-09-23T05:32:00.544000+00:00	20260605T125023	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	M3_AND_M2R_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	0	spr5mar31fe2ahpk49u4	29	21_100	https://www.youtube.com/watch?v=3gRbq2cz5Wc	https://www.youtube.com/watch?v=3gRbq2cz5Wc	www.youtube.com	www.youtube.com	Нейросети для маркетплейсов: ChatGPT, YaGPT... - YouTube		MATCH_AUTHORIZED	REG059	YouTube	EDITORIAL_OR_PUBLISHER	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	NO_EXACT_M4C_URL_MATCH			2026-09-23T05:32:00.544000+00:00	20240312T104943	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	M3_AND_M2R_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	0	spr5mar31fe2ahpk49u4	30	21_100	https://www.youtube.com/watch?v=5smjjpRUkCw	https://www.youtube.com/watch?v=5smjjpRUkCw	www.youtube.com	www.youtube.com	ChatGPT + Ozon seller: как УВЕЛИЧИТЬ ПРОДАЖИ НА... - YouTube	Подписывайтесь на мой канал, дальше будет еще интереснее! ----- - Это видео можно найти по тегам: chatgpt для селлера озон, чатгпт ozon seller, deepseek в товарном бизнесе, как увеличить продажи на озон, продажи на ozon, продажи озон, низкие продажи озон, увеличить продажи ozon, запустить продажи товара ozon, продвижение на ozon...	MATCH_AUTHORIZED	REG059	YouTube	EDITORIAL_OR_PUBLISHER	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	NO_EXACT_M4C_URL_MATCH			2026-09-23T05:32:00.544000+00:00	20250418T112915	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	M3_AND_M2R_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	0	spr5mar31fe2ahpk49u4	31	21_100	https://www.cossa.ru/gdekurs/349253/	https://www.cossa.ru/gdekurs/349253/	www.cossa.ru	www.cossa.ru	ТОП-7 лучших ИИ генераторов для создания карточек на Озон...	В сфере ритейла ChatGPT для описания товаров на Озон остаётся лидером. Нейросеть для SEO описаний Озон качественно вписывает ключевые фразы без ущерба для читабельности. Оптимизация карточки товара Озон с помощью ИИ напрямую влияет на конверсию и позицию продукта в поисковой выдаче.	NO_AUTHORIZED_MATCH				NO_ACCEPTED_HOST_OR_URL	HIGH	No authorized registry root, explicit host, or exact accepted URL matches this result.	NO_EXACT_M4C_URL_MATCH			2026-09-23T05:32:00.544000+00:00	20260619T105149	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	M3_AND_M2R_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	0	spr5mar31fe2ahpk49u4	32	21_100	https://www.youtube.com/watch?v=OySw1xBDMFM	https://www.youtube.com/watch?v=OySw1xBDMFM	www.youtube.com	www.youtube.com	ChatGPT 4 Turbo БЕСПЛАТНО в России для... - YouTube	Искусственный интеллект позволяет значительно экономить время для ведения бизнеса на маркетплейсах. Сегодня я покажу как можно подучить бесплатно в России ChatGPT 4 и использовать нейросети для маркетплейсов Вайлдберриз, Озон.	MATCH_AUTHORIZED	REG059	YouTube	EDITORIAL_OR_PUBLISHER	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	NO_EXACT_M4C_URL_MATCH			2026-09-23T05:32:00.544000+00:00	20240328T181131	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	M3_AND_M2R_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	0	spr5mar31fe2ahpk49u4	33	21_100	https://www.youtube.com/watch?v=nGHLtvAKw6M	https://www.youtube.com/watch?v=nGHLtvAKw6M	www.youtube.com	www.youtube.com	Нейросети для селлеров wildberries и ozon. - YouTube	Как внедрить GPT Chat в свой бизнес на маркетплейсах? Изнанка Wildberries | Денис Денисов. … Как внедрить GPT Chat в свой бизнес на маркетплейсах?	MATCH_AUTHORIZED	REG059	YouTube	EDITORIAL_OR_PUBLISHER	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	NO_EXACT_M4C_URL_MATCH			2026-09-23T05:32:00.544000+00:00	20250403T030000	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	M3_AND_M2R_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	0	spr5mar31fe2ahpk49u4	34	21_100	https://habr.com/ru/companies/tehrevizor/articles/1004884/	https://habr.com/ru/companies/tehrevizor/articles/1004884/	habr.com	habr.com	Нейросети для создания карточек товаров: Гайд как сделать... / Хабр	AI BERRY – оптимизирован под ЯМаркет, Мегамаркет, OZON и Wildberries. … Открывает наш Топ нейронок для создания изображений к карточкам товаров бот AI BERRY, который уже оптимизирован под алгоритмы пользователей (внутри уже есть GPT), поэтому не нужно создавать сложные промпты	MATCH_AUTHORIZED	REG010	Habr	EDITORIAL_OR_PUBLISHER	EXACT_AUTHORIZED_REGISTRY_DOMAIN	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	NO_EXACT_M4C_URL_MATCH			2026-09-23T05:32:00.544000+00:00	20260228T130000	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	M3_AND_M2R_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	0	spr5mar31fe2ahpk49u4	35	21_100	https://embedded.multitransfer.ru/ozon/products/business/ChatGPT/	https://embedded.multitransfer.ru/ozon/products/business/ChatGPT/	embedded.multitransfer.ru	embedded.multitransfer.ru	embedded.multitransfer.ru/ozon/products/business/ChatGPT	Как оплатить ChatGPT в России. … ChatGPT. Код (ваучер) придет на Email, его нужно активировать в сервисе. Способ пополнения.	NO_AUTHORIZED_MATCH				NO_ACCEPTED_HOST_OR_URL	HIGH	No authorized registry root, explicit host, or exact accepted URL matches this result.	NO_EXACT_M4C_URL_MATCH			2026-09-23T05:32:00.544000+00:00	20250712T120927	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	M3_AND_M2R_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	0	spr5mar31fe2ahpk49u4	36	21_100	https://www.youtube.com/watch?v=BayHxQG9HZc	https://www.youtube.com/watch?v=BayHxQG9HZc	www.youtube.com	www.youtube.com	SEO - описание для OZON с помощью чата GPT.... - YouTube	SEO на Wildberries и Ozon: ПОЛНЫЙ ГАЙД 2024-2025. На Маркетплейсах с Лео Шевченко. … Карточка товара за 3 минуты в ChatGPT | Нейросеть для дизайна инфографики WB и Ozon. Никита Катаев.	MATCH_AUTHORIZED	REG059	YouTube	EDITORIAL_OR_PUBLISHER	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	NO_EXACT_M4C_URL_MATCH			2026-09-23T05:32:00.544000+00:00	20240422T193200	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	M3_AND_M2R_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	0	spr5mar31fe2ahpk49u4	37	21_100	https://vk.ru/wall-221466139_954	https://vk.ru/wall-221466139_954	vk.ru	vk.ru	Озон Банк научился платить за Claude и ChatGPT. И есть нюанс.	Озон Банк добавил оплату зарубежных AI-сервисов: Claude, ChatGPT, Cursor, Midjourney, Google AI и ещё десяток. Российской картой, без VPN, без иностранного счёта. Звучит достойно, хотя на момент моей проверки не было Cursor и Claude, зато были Apple и ChatGPT. Нюанс — комиссия.	NO_AUTHORIZED_MATCH				NO_ACCEPTED_HOST_OR_URL	HIGH	No authorized registry root, explicit host, or exact accepted URL matches this result.	NO_EXACT_M4C_URL_MATCH			2026-09-23T05:32:00.544000+00:00	20260410T145718	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	M3_AND_M2R_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	0	spr5mar31fe2ahpk49u4	38	21_100	https://aidesk.io/tasks/marketplace-images	https://aidesk.io/tasks/marketplace-images	aidesk.io	aidesk.io	Нейросеть для генерации карточек товара — ИИ... | Aidesk	Генерация карточек товара для маркетплейсов нейросетью: инфографика, обложка и фото товара для Wildberries, Ozon и Яндекс Маркета из одного снимка. Бесплатно, без регистрации и VPN.	NO_AUTHORIZED_MATCH				NO_ACCEPTED_HOST_OR_URL	HIGH	No authorized registry root, explicit host, or exact accepted URL matches this result.	NO_EXACT_M4C_URL_MATCH			2026-09-23T05:32:00.544000+00:00	20260807T071540	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	M3_AND_M2R_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	0	spr5mar31fe2ahpk49u4	39	21_100	https://www.youtube.com/watch?v=koXsa9K7zQQ	https://www.youtube.com/watch?v=koXsa9K7zQQ	www.youtube.com	www.youtube.com	ТОП-5 Нейросети ИИ для маркетплейсов wildberries и Ozon.	1. Chatgpt - это нейросеть, которая может быть использована для создания ботов, способных вести разговор с пользователями на естественном языке. Она может обрабатывать сложные запросы и предоставлять точные ответы.	MATCH_AUTHORIZED	REG059	YouTube	EDITORIAL_OR_PUBLISHER	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	NO_EXACT_M4C_URL_MATCH			2026-09-23T05:32:00.544000+00:00	20230323T175116	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
