candidate_id	registry_id	page_id	raw_term_short	evidence_locator	candidate_type	normalized_key	relation_to_existing_octoport_evidence	status	m6_validation_required	reason
M4B2C00057	REG030	M4B2P00057	5 неочевидных ошибок в продажах одежды и обуви на Ozon	https://seller.ozon.ru/media/boost/5-neochevidnyh-oshibok-v-prodazhah-odezhdy-i-obuvi-na-ozon/ :: title/H1/headings/public body captured 2026-09-22T04:08:03.238Z	PUBLIC_PAGE_TOPIC	5 неочевидных ошибок в продажах одежды и обуви на ozon	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00058	REG030	M4B2P00058	5 программ, в которых можно сделать видеообложку для товаров	https://seller.ozon.ru/media/boost/5-programm-v-kotoryh-mozhno-sdelat-videooblozhku-dlya-tovarov/ :: title/H1/headings/public body captured 2026-09-22T04:08:29.183Z	PUBLIC_PAGE_TOPIC	5 программ в которых можно сделать видеообложку для товаров	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00059	REG030	M4B2P00059	Как использовать нейросети продавцам на маркетплейсах	https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/ :: title/H1/headings/public body captured 2026-09-22T04:08:18.093Z	PUBLIC_PAGE_TOPIC	как использовать нейросети продавцам на маркетплейсах	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00060	REG030	M4B2P00060	7 ошибок в общении с покупателями на маркетплейсе и как их избежать	https://seller.ozon.ru/media/boost/7-oshibok-v-obshenii-s-pokupatelyami-na-marketplejse-i-kak-ih-izbezhat/ :: title/H1/headings/public body captured 2026-09-22T04:08:06.091Z	PUBLIC_PAGE_TOPIC	7 ошибок в общении с покупателями на маркетплейсе и как их избежать	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00061	REG030	M4B2P00061	7 советов Оксаны Самойловой о бизнесе на маркетплейсах	https://seller.ozon.ru/media/boost/7-sovetov-oksany-samojlovoj-o-biznese-na-ozon/ :: title/H1/headings/public body captured 2026-09-22T04:08:09.706Z	PUBLIC_PAGE_TOPIC	7 советов оксаны самойловой о бизнесе на маркетплейсах	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00062	REG030	M4B2P00062	7 задач в работе с карточками, которые решает искусственный интеллект	https://seller.ozon.ru/media/boost/7-zadach-v-rabote-s-kartochkami-kotorye-reshayut-nejroseti/ :: title/H1/headings/public body captured 2026-09-22T04:07:29.315Z	PUBLIC_PAGE_TOPIC	7 задач в работе с карточками которые решает искусственный интеллект	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	NEW_CANDIDATE	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00063	REG030	M4B2P00063	Что делать с сезонными товарами в несезон	https://seller.ozon.ru/media/boost/chto-delat-s-sezonnymi-tovarami-v-nesezon/ :: title/H1/headings/public body captured 2026-09-22T04:07:23.751Z	PUBLIC_PAGE_TOPIC	что делать с сезонными товарами в несезон	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00064	REG030	M4B2P00064	Что продавать в Новый год: 10 товаров своими руками	https://seller.ozon.ru/media/boost/chto-prodavat-v-novyj-god-10-tovarov-svoimi-rukami/ :: title/H1/headings/public body captured 2026-09-22T04:08:48.827Z	PUBLIC_PAGE_TOPIC	что продавать в новый год 10 товаров своими руками	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00065	REG030	M4B2P00065	Что такое брендинг и как создать собственный бренд	https://seller.ozon.ru/media/boost/chto-takoe-brending-i-kak-sozdat-sobstvennyj-brend/ :: title/H1/headings/public body captured 2026-09-22T04:09:00.014Z	PUBLIC_PAGE_TOPIC	что такое брендинг и как создать собственный бренд	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00066	REG030	M4B2P00066	Что такое ДРР на Ozon и как её считать	https://seller.ozon.ru/media/boost/chto-takoe-drr-na-ozon/ :: title/H1/headings/public body captured 2026-09-22T04:05:59.641Z	PUBLIC_PAGE_TOPIC	что такое дрр на ozon и как её считать	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00067	REG030	M4B2P00067	Что такое франшиза курьерской доставки и как к ней присоединиться	https://seller.ozon.ru/media/boost/chto-takoe-franshiza-kurerskoj-dostavki-i-kak-k-nej-prisoedinitsya/ :: title/H1/headings/public body captured 2026-09-22T04:07:46.269Z	PUBLIC_PAGE_TOPIC	что такое франшиза курьерской доставки и как к ней присоединиться	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00068	REG030	M4B2P00068	Что такое оператор рекламных данных	https://seller.ozon.ru/media/boost/chto-takoe-operator-reklamnyh-dannyh/ :: title/H1/headings/public body captured 2026-09-22T04:07:32.030Z	PUBLIC_PAGE_TOPIC	что такое оператор рекламных данных	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	NEW_CANDIDATE	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00069	REG030	M4B2P00069	«Отзывы за баллы» на Ozon: как работает и зачем использовать	https://seller.ozon.ru/media/boost/chto-takoe-otzyvy-za-bally/ :: title/H1/headings/public body captured 2026-09-22T04:07:28.445Z	PUBLIC_PAGE_TOPIC	отзывы за баллы на ozon как работает и зачем использовать	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	NEW_CANDIDATE	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00070	REG030	M4B2P00070	Что такое Ozon Global	https://seller.ozon.ru/media/boost/chto-takoe-ozon-global/ :: title/H1/headings/public body captured 2026-09-22T04:08:01.336Z	PUBLIC_PAGE_TOPIC	что такое ozon global	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00071	REG030	M4B2P00071	Что такое rich-контент и как его создать	https://seller.ozon.ru/media/boost/chto-takoe-rich-kontent-i-kak-ego-sozdat/ :: title/H1/headings/public body captured 2026-09-22T04:08:17.304Z	PUBLIC_PAGE_TOPIC	что такое rich контент и как его создать	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00072	REG030	M4B2P00072	Как построить воронку продаж на маркетплейсе	https://seller.ozon.ru/media/boost/chto-takoe-voronka-prodazh/ :: title/H1/headings/public body captured 2026-09-22T04:07:40.559Z	PUBLIC_PAGE_TOPIC	как построить воронку продаж на маркетплейсе	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00073	REG030	M4B2P00073	Что важно знать про Ozon Селект — новую площадку для продажи брендовых товаров	https://seller.ozon.ru/media/boost/chto-vazhno-znat-pro-ozon-selekt/ :: title/H1/headings/public body captured 2026-09-22T04:06:42.189Z	PUBLIC_PAGE_TOPIC	что важно знать про ozon селект новую площадку для продажи брендовых товаров	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00074	REG030	M4B2P00074	«Чёрная пятница» 2025 года: как заработать продавцам	https://seller.ozon.ru/media/boost/chyornaya-pyatnica-kak-zarabotat-prodavcam/ :: title/H1/headings/public body captured 2026-09-22T04:06:46.930Z	PUBLIC_PAGE_TOPIC	чёрная пятница 2025 года как заработать продавцам	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
