occurrence_id	authority_query_id	query_text	query_family	rank	rank_bucket	raw_url	normalized_url	host	registrable_domain	title	snippet_or_description	target_relevance	page_type	content_format	market_surface	entity_collision	classification_basis	classification_confidence	source_export_path	source_analysis_path	source_revision_or_hash	authority_status	notes
S02-06	S02	ии агент для озон	F1	6	TOP10_REST	https://jafo.ru/blog/ii-agent-dlya-ozon	https://jafo.ru/blog/ii-agent-dlya-ozon	jafo.ru	jafo.ru	ИИ-агент для Ozon: что умеет, как работает и стоит... — Блог JAFO	ИИ-агент для Ozon управляет магазином через диалог: обновляет цены с учётом комиссий FBO/FBS, отвечает на отзывы, анализирует Ozon Performance и строит аудит по всем SKU. Разбираем, как это работает на практике.	TARGET_RELEVANT	AI_AGENT_OR_ASSISTANT_PRODUCT_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against S02/F1; no page browsing.	HIGH	docs/seo/serp/exports/S02_ИИ_АГЕНТ_ДЛЯ_ОЗОН_NORMALIZED_2026-09-16.json	docs/seo/serp/analysis/S02_EXPORT_AND_INTENT_2026-09-16.md	revision=5;sha256=b67eaba22dc8b3a949ecddbcf87646ede7141ff5d2cf660d875084c88a3b3bf2	ACCEPTED_R3	
S02-07	S02	ии агент для озон	F1	7	TOP10_REST	https://samreshuuu.ru/use-cases/sellers	https://samreshuuu.ru/use-cases/sellers	samreshuuu.ru	samreshuuu.ru	Нейросеть для маркетплейсов: ИИ-агент WB и Ozon — Сам Решу	ИИ для маркетплейсов Wildberries и Ozon: агент считает маржу по каждому SKU, правит карточки, отвечает на отзывы и собирает поставки по API кабинета. … Дашборд показывает. Агент делает. MPStats, SellerBoard, UnitSeller рисуют графики. Сам Решу — ИИ для маркетплейсов в формате агента: правит карточки, крутит ставки и формирует поставки сам, по вашим правилам.	TARGET_RELEVANT	AI_AGENT_OR_ASSISTANT_PRODUCT_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against S02/F1; no page browsing.	HIGH	docs/seo/serp/exports/S02_ИИ_АГЕНТ_ДЛЯ_ОЗОН_NORMALIZED_2026-09-16.json	docs/seo/serp/analysis/S02_EXPORT_AND_INTENT_2026-09-16.md	revision=5;sha256=b67eaba22dc8b3a949ecddbcf87646ede7141ff5d2cf660d875084c88a3b3bf2	ACCEPTED_R3	
S02-08	S02	ии агент для озон	F1	8	TOP10_REST	https://superintellect.ru/guides/ozon-ii-agent-dlya-prodavca	https://superintellect.ru/guides/ozon-ii-agent-dlya-prodavca	superintellect.ru	superintellect.ru	ИИ-агент для продавца Ozon — СуперИнтеллект	Как связать кабинет продавца Ozon с ИИ-агентом СуперИнтеллекта: агент видит товары, заказы FBO/FBS, остатки, цены и финансы — и отвечает на вопросы по магазину обычными фразами в чате. Рабочие сценарии, готовые промпты, инструкция по подключению и честные ограничения.	TARGET_RELEVANT	AI_AGENT_OR_ASSISTANT_PRODUCT_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against S02/F1; no page browsing.	HIGH	docs/seo/serp/exports/S02_ИИ_АГЕНТ_ДЛЯ_ОЗОН_NORMALIZED_2026-09-16.json	docs/seo/serp/analysis/S02_EXPORT_AND_INTENT_2026-09-16.md	revision=5;sha256=b67eaba22dc8b3a949ecddbcf87646ede7141ff5d2cf660d875084c88a3b3bf2	ACCEPTED_R3	
S02-09	S02	ии агент для озон	F1	9	TOP10_REST	https://intly.ru/integrations/ozon	https://intly.ru/integrations/ozon	intly.ru	intly.ru	ИИ для Ozon: ответы на отзывы и вопросы покупателей | Intly AI	ИИ-агент для Ozon: автоответы на отзывы и вопросы покупателей в чатах. Подключается по Client-ID и Api-Key за 10 минут. Читает текст отзыва и карточку товара — и отвечает по сути, а не шаблоном. … ИИ-агент забирает неотвеченные отзывы через Ozon Seller API каждые 5 минут, читает текст и характеристики товара из синхронизированного каталога и публикует ответ. Вы выбираете, на какие оценки отвечать автоматически.	TARGET_RELEVANT	INTEGRATION_OR_CONNECTION_GUIDE	ARTICLE_OR_GUIDE	OTHER	NONE	Observed title/snippet and URL classified against S02/F1; no page browsing.	HIGH	docs/seo/serp/exports/S02_ИИ_АГЕНТ_ДЛЯ_ОЗОН_NORMALIZED_2026-09-16.json	docs/seo/serp/analysis/S02_EXPORT_AND_INTENT_2026-09-16.md	revision=5;sha256=b67eaba22dc8b3a949ecddbcf87646ede7141ff5d2cf660d875084c88a3b3bf2	ACCEPTED_R3	
S02-10	S02	ии агент для озон	F1	10	TOP10_REST	https://asibiont.com/blog/ozon-integration-with-ai-agent-automate-your-seller-operations-without-a-single-line-of-code	https://asibiont.com/blog/ozon-integration-with-ai-agent-automate-your-seller-operations-without-a-single-line-of-code	asibiont.com	asibiont.com	Интеграция Ozon с ИИ-агентом... — Блог ASI Biont	Зачем подключать Ozon к ИИ-агенту? Ozon — это многокатегорийный маркетплейс с более чем 40 миллионами активных покупателей (источник: годовой отчет Ozon за 2025 год). Продавцы управляют объявлениями, фулфилментом (FBO/FBS), ценами, возвратами и общением с клиентами — все через панель продавца.	TARGET_RELEVANT	AI_AGENT_OR_ASSISTANT_PRODUCT_PAGE	PRODUCT_OR_SERVICE_LANDING	SERVICE_OR_AGENCY	NONE	Observed title/snippet and URL classified against S02/F1; no page browsing.	HIGH	docs/seo/serp/exports/S02_ИИ_АГЕНТ_ДЛЯ_ОЗОН_NORMALIZED_2026-09-16.json	docs/seo/serp/analysis/S02_EXPORT_AND_INTENT_2026-09-16.md	revision=5;sha256=b67eaba22dc8b3a949ecddbcf87646ede7141ff5d2cf660d875084c88a3b3bf2	ACCEPTED_R3	
S02-11	S02	ии агент для озон	F1	11	RANK_11_20	https://superintellect.ru/guides/ozon-dlya-proizvoditeley	https://superintellect.ru/guides/ozon-dlya-proizvoditeley	superintellect.ru	superintellect.ru	Ozon для производителей: контроль через ИИ-агента	Ozon для производителей: контроль карточек, остатков и цен через ИИ-агента. Если вы производитель и продаёте на Ozon под собственным брендом — напрямую или через свой юрлицо-кабинет продавца — этот гайд для вас.	TARGET_RELEVANT	AI_AGENT_OR_ASSISTANT_PRODUCT_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against S02/F1; no page browsing.	HIGH	docs/seo/serp/exports/S02_ИИ_АГЕНТ_ДЛЯ_ОЗОН_NORMALIZED_2026-09-16.json	docs/seo/serp/analysis/S02_EXPORT_AND_INTENT_2026-09-16.md	revision=5;sha256=b67eaba22dc8b3a949ecddbcf87646ede7141ff5d2cf660d875084c88a3b3bf2	ACCEPTED_R3	
S02-12	S02	ии агент для озон	F1	12	RANK_11_20	https://airassvet.ru/articles/ii-dlya-sellerov-wildberries-ozon-23-resheniya	https://airassvet.ru/articles/ii-dlya-sellerov-wildberries-ozon-23-resheniya	airassvet.ru	airassvet.ru	ИИ для селлеров WB и Ozon: 22 решения и план внедрения	ИИ-агент для маркетплейса — это программная система, которая получает данные магазина, интерпретирует их по заданным правилам, предлагает или выполняет действия и проверяет результат. … ИИ-агент управления рекламой WB/Ozon. Продвижение. Применяется автором. ДРР, маржинальная прибыль рекламы. 3. ИИ-агент SEO и оптимизации карточек. Карточки. Применяется автором.	TARGET_RELEVANT	ADVERTISING_TOOL_OR_SERVICE_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against S02/F1; no page browsing.	HIGH	docs/seo/serp/exports/S02_ИИ_АГЕНТ_ДЛЯ_ОЗОН_NORMALIZED_2026-09-16.json	docs/seo/serp/analysis/S02_EXPORT_AND_INTENT_2026-09-16.md	revision=5;sha256=b67eaba22dc8b3a949ecddbcf87646ede7141ff5d2cf660d875084c88a3b3bf2	ACCEPTED_R3	
S02-13	S02	ии агент для озон	F1	13	RANK_11_20	https://promto.ai/apps/ozon	https://promto.ai/apps/ozon	promto.ai	promto.ai	ИИ для Ozon — аналитика продавца, товары и FBS/FBO	ИИ для аналитики и управления продажами на Ozon. Агент работает с Seller API вашего кабинета: собирает товары и карточки, показывает несобранные отправления, контролирует остатки, разбирает продажи, транзакции и возвраты.	TARGET_RELEVANT	ANALYTICS_OR_REPORTING_PRODUCT_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against S02/F1; no page browsing.	HIGH	docs/seo/serp/exports/S02_ИИ_АГЕНТ_ДЛЯ_ОЗОН_NORMALIZED_2026-09-16.json	docs/seo/serp/analysis/S02_EXPORT_AND_INTENT_2026-09-16.md	revision=5;sha256=b67eaba22dc8b3a949ecddbcf87646ede7141ff5d2cf660d875084c88a3b3bf2	ACCEPTED_R3	
S02-14	S02	ии агент для озон	F1	14	RANK_11_20	https://marketaut.ru/	https://marketaut.ru/	marketaut.ru	marketaut.ru	MarketAut - ИИ-агенты для Wildberries, Ozon	ИИ-агенты для Wildberries, Ozon. MarketAut — это подключение вашего магазина к любой нейросети за 10 минут. Используйте ChatGPT, Claude, Gemini или любую другую подписку. Опишите задачу своими словами - агент импортирует товары, поставит цены, ответит покупателям, переоценит остатки и отчитается о результате.	TARGET_RELEVANT	AI_AGENT_OR_ASSISTANT_PRODUCT_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against S02/F1; no page browsing.	HIGH	docs/seo/serp/exports/S02_ИИ_АГЕНТ_ДЛЯ_ОЗОН_NORMALIZED_2026-09-16.json	docs/seo/serp/analysis/S02_EXPORT_AND_INTENT_2026-09-16.md	revision=5;sha256=b67eaba22dc8b3a949ecddbcf87646ede7141ff5d2cf660d875084c88a3b3bf2	ACCEPTED_R3	
S02-15	S02	ии агент для озон	F1	15	RANK_11_20	https://neiro.kimmeriets.ru/	https://neiro.kimmeriets.ru/	neiro.kimmeriets.ru	kimmeriets.ru	Нейро — ИИ-ассистент для селлеров Ozon	ИИ-агент для селлера Ozon. За 4 недели собери своего ИИ-ассистента для маркетплейса, и передай ему 80% своей рутинной работы. Без программистов и сложных настроек. Заменяет платные сервисы аналитики и наёмного сотрудника.	TARGET_RELEVANT	AI_AGENT_OR_ASSISTANT_PRODUCT_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against S02/F1; no page browsing.	HIGH	docs/seo/serp/exports/S02_ИИ_АГЕНТ_ДЛЯ_ОЗОН_NORMALIZED_2026-09-16.json	docs/seo/serp/analysis/S02_EXPORT_AND_INTENT_2026-09-16.md	revision=5;sha256=b67eaba22dc8b3a949ecddbcf87646ede7141ff5d2cf660d875084c88a3b3bf2	ACCEPTED_R3	
S02-16	S02	ии агент для озон	F1	16	RANK_11_20	https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/	https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah	seller.ozon.ru	ozon.ru	Нейросети и ИИ для маркетплейса Ozon: как автоматизировать...	Узнайте, как использовать нейросети и ИИ для автоматизации создания карточек товара на маркетплейсе Ozon. Обзор программ для генерации описаний, обработки изображений и повышения продаж. Советы для продавцов, как эффективно применять искусственный интеллект для улучшения карточек товаров и повышения их конверсии на маркетплейсе.	PARTIAL_OR_ADJACENT	NATIVE_MARKETPLACE_HELP_OR_SELLER_PAGE	ARTICLE_OR_GUIDE	NATIVE_MARKETPLACE	PRESENT	Observed title/snippet and URL classified against S02/F1; no page browsing.	MEDIUM	docs/seo/serp/exports/S02_ИИ_АГЕНТ_ДЛЯ_ОЗОН_NORMALIZED_2026-09-16.json	docs/seo/serp/analysis/S02_EXPORT_AND_INTENT_2026-09-16.md	revision=5;sha256=b67eaba22dc8b3a949ecddbcf87646ede7141ff5d2cf660d875084c88a3b3bf2	ACCEPTED_R3	CREATIVE_CARD_GENERATION
S02-17	S02	ии агент для озон	F1	17	RANK_11_20	https://neiro-card.ai/	https://neiro-card.ai/	neiro-card.ai	neiro-card.ai	Нейросеть для создания карточек для маркетплейсов, ии для...	Neiro-card - это современный и быстрый сервис для AI-генерация фонов, товаров, готовые шаблоны и редактор для маркетплейсов. Благодаря нашей нейросети Neiro-card сделать карточку товара для вайлдберриз или OZON можно в 2 клика.	PARTIAL_OR_ADJACENT	CREATIVE_OR_CARD_TOOL_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	PRESENT	Observed title/snippet and URL classified against S02/F1; no page browsing.	MEDIUM	docs/seo/serp/exports/S02_ИИ_АГЕНТ_ДЛЯ_ОЗОН_NORMALIZED_2026-09-16.json	docs/seo/serp/analysis/S02_EXPORT_AND_INTENT_2026-09-16.md	revision=5;sha256=b67eaba22dc8b3a949ecddbcf87646ede7141ff5d2cf660d875084c88a3b3bf2	ACCEPTED_R3	CREATIVE_CARD_GENERATION
S02-18	S02	ии агент для озон	F1	18	RANK_11_20	https://itgalaxy.company/ai-agent-wildberries-ozon/	https://itgalaxy.company/ai-agent-wildberries-ozon	itgalaxy.company	itgalaxy.company	ИИ-агент для Wildberries и Ozon: как работает, что умеет и как...		TARGET_RELEVANT	AI_AGENT_OR_ASSISTANT_PRODUCT_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against S02/F1; no page browsing.	HIGH	docs/seo/serp/exports/S02_ИИ_АГЕНТ_ДЛЯ_ОЗОН_NORMALIZED_2026-09-16.json	docs/seo/serp/analysis/S02_EXPORT_AND_INTENT_2026-09-16.md	revision=5;sha256=b67eaba22dc8b3a949ecddbcf87646ede7141ff5d2cf660d875084c88a3b3bf2	ACCEPTED_R3	
