url_id	registry_id	entity_name	candidate_class	seed_ids	seed_types	source_channel	source_url	discovered_url	normalized_identity	redirect_chain	final_url	declared_canonical	computed_canonical	http_status	terminal_state	terminal_reason	captured_at	scope_policy	scope_reason	native_baseline_flag	notes
M4B2U00038	REG005	Api Master	EDITORIAL_OR_PUBLISHER	REG005-SCOPE-0028		SCOPED_PUBLIC_SITEMAP	https://api-master.ru/sitemap.xml	https://api-master.ru/services/repair-report-wb-ozon-api-python	https://api-master.ru/services/repair-report-wb-ozon-api-python	[]	https://api-master.ru/services/repair-report-wb-ozon-api-python	https://api-master.ru/services/repair-report-wb-ozon-api-python	https://api-master.ru/services/repair-report-wb-ozon-api-python	200	INSPECTED		2026-09-22T04:15:11+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: public blog, Ozon API blog and service taxonomies on the specialized marketplace-automation site.	false	
M4B2U00039	REG005	Api Master	EDITORIAL_OR_PUBLISHER	REG005-SCOPE-0038		SCOPED_PUBLIC_SITEMAP	https://api-master.ru/sitemap.xml	https://api-master.ru/services/scripts/sync-prices-stocks-integration-for-wordpress	https://api-master.ru/services/scripts/sync-prices-stocks-integration-for-wordpress	[]	https://api-master.ru/services/scripts/sync-prices-stocks-integration-for-wordpress	https://api-master.ru/services/scripts/sync-prices-stocks-integration-for-wordpress	https://api-master.ru/services/scripts/sync-prices-stocks-integration-for-wordpress	200	INSPECTED		2026-09-22T04:15:12+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: public blog, Ozon API blog and service taxonomies on the specialized marketplace-automation site.	false	
M4B2U00040	REG005	Api Master	EDITORIAL_OR_PUBLISHER	REG005-SCOPE-0010		SCOPED_PUBLIC_SITEMAP	https://api-master.ru/sitemap.xml	https://api-master.ru/services/sms-codes-for-website-tilda-wordpress	https://api-master.ru/services/sms-codes-for-website-tilda-wordpress	[]	https://api-master.ru/services/sms-codes-for-website-tilda-wordpress	https://api-master.ru/services/sms-codes-for-website-tilda-wordpress	https://api-master.ru/services/sms-codes-for-website-tilda-wordpress	200	INSPECTED		2026-09-22T04:15:01+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: public blog, Ozon API blog and service taxonomies on the specialized marketplace-automation site.	false	
M4B2U00041	REG005	Api Master	EDITORIAL_OR_PUBLISHER	REG005-SCOPE-0017		SCOPED_PUBLIC_SITEMAP	https://api-master.ru/sitemap.xml	https://api-master.ru/services/source-analytics-telegram-whatsapp	https://api-master.ru/services/source-analytics-telegram-whatsapp	[]	https://api-master.ru/services/source-analytics-telegram-whatsapp	https://api-master.ru/services/source-analytics-telegram-whatsapp	https://api-master.ru/services/source-analytics-telegram-whatsapp	200	INSPECTED		2026-09-22T04:15:01+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: public blog, Ozon API blog and service taxonomies on the specialized marketplace-automation site.	false	
M4B2U00042	REG005	Api Master	EDITORIAL_OR_PUBLISHER	REG005-SCOPE-0016		SCOPED_PUBLIC_SITEMAP	https://api-master.ru/sitemap.xml	https://api-master.ru/services/telegram/offline-conversions	https://api-master.ru/services/telegram/offline-conversions	[]	https://api-master.ru/services/telegram/offline-conversions	https://api-master.ru/services/telegram/offline-conversions	https://api-master.ru/services/telegram/offline-conversions	200	INSPECTED		2026-09-22T04:15:01+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: public blog, Ozon API blog and service taxonomies on the specialized marketplace-automation site.	false	
M4B2U00043	REG010	Habr	EDITORIAL_OR_PUBLISHER	M4B2S002	M4A_PAGE_CANDIDATE_ANCHOR	ACCEPTED_AUTHORITY_SEED	https://habr.com/ru/articles/1010000/	https://habr.com/ru/articles/1010000/	https://habr.com/ru/articles/1010000	[]	https://habr.com/ru/articles/1010000/	https://habr.com/ru/articles/1010000/	https://habr.com/ru/articles/1010000/	200	INSPECTED		2026-09-22T03:53:43+00:00	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	FROZEN_AUTHORITY_SEED	false	Accepted M4A page-candidate anchor; preserve as anchor authority only, not final corpus frontier.
M4B2U00044	REG017	Klerk	EDITORIAL_OR_PUBLISHER	M4B2S003	M4A_PAGE_CANDIDATE_ANCHOR	ACCEPTED_AUTHORITY_SEED	https://www.klerk.ru/blogs/gdekurs/694422/	https://www.klerk.ru/blogs/gdekurs/694422/	https://www.klerk.ru/blogs/gdekurs/694422	[]	https://www.klerk.ru/blogs/gdekurs/694422/	https://www.klerk.ru/blogs/gdekurs/694422/	https://www.klerk.ru/blogs/gdekurs/694422/	200	INSPECTED		2026-09-22T03:53:43+00:00	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	FROZEN_AUTHORITY_SEED	false	Accepted M4A page-candidate anchor; preserve as anchor authority only, not final corpus frontier.
M4B2U00045	REG017	Klerk	EDITORIAL_OR_PUBLISHER	M4B2S004	M4A_PAGE_CANDIDATE_ANCHOR	ACCEPTED_AUTHORITY_SEED	https://www.klerk.ru/blogs/gdekurs/694545/	https://www.klerk.ru/blogs/gdekurs/694545/	https://www.klerk.ru/blogs/gdekurs/694545	[]	https://www.klerk.ru/blogs/gdekurs/694545/	https://www.klerk.ru/blogs/gdekurs/694545/	https://www.klerk.ru/blogs/gdekurs/694545/	200	INSPECTED		2026-09-22T03:53:43+00:00	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	FROZEN_AUTHORITY_SEED	false	Accepted M4A page-candidate anchor; preserve as anchor authority only, not final corpus frontier.
M4B2U00046	REG030	Ozon	NATIVE_MARKETPLACE_BASELINE	M4B2S005	M4A_PAGE_CANDIDATE_ANCHOR	ACCEPTED_AUTHORITY_SEED	https://finance.ozon.ru/business/rko/marketpleysy/analitika-prodazh	https://finance.ozon.ru/business/rko/marketpleysy/analitika-prodazh	https://finance.ozon.ru/business/rko/marketpleysy/analitika-prodazh	[{"status":307,"from":"https://finance.ozon.ru/business/rko/marketpleysy/analitika-prodazh","to":"https://finance.ozon.ru/business/rko/marketpleysy/analitika-prodazh?attempt=1"},{"status":307,"from":"https://finance.ozon.ru/business/rko/marketpleysy/analitika-prodazh?attempt=1","to":"https://finance.ozon.ru/business/rko/marketpleysy/analitika-prodazh?attempt=2"},{"status":307,"from":"https://finance.ozon.ru/business/rko/marketpleysy/analitika-prodazh?attempt=2","to":"https://finance.ozon.ru/business/rko/marketpleysy/analitika-prodazh?attempt=3"},{"status":307,"from":"https://finance.ozon.ru/business/rko/marketpleysy/analitika-prodazh?attempt=3","to":"https://finance.ozon.ru/business/rko/marketpleysy/analitika-prodazh?attempt=4"}]	https://finance.ozon.ru/business/rko/marketpleysy/analitika-prodazh	https://finance.ozon.ru/business/rko/marketpleysy/analitika-prodazh	https://finance.ozon.ru/business/rko/marketpleysy/analitika-prodazh	200	INSPECTED		2026-09-22T04:04:33.400Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	FROZEN_AUTHORITY_SEED	true	Accepted M4A page-candidate anchor; preserve as anchor authority only, not final corpus frontier.
M4B2U00047	REG030	Ozon	NATIVE_MARKETPLACE_BASELINE			SCOPED_PAGINATION	https://seller.ozon.ru/media/boost/	https://seller.ozon.ru/media/boost/	https://seller.ozon.ru/media/boost/	[]	https://seller.ozon.ru/media/boost/		https://seller.ozon.ru/media/boost/	200	INSPECTED		2026-09-22T04:09:18.181Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	Complete /media/boost pagination page 1/8	true	
M4B2U00048	REG030	Ozon	NATIVE_MARKETPLACE_BASELINE			SCOPED_PAGINATION	https://seller.ozon.ru/media/boost/?page=2	https://seller.ozon.ru/media/boost/?page=2	https://seller.ozon.ru/media/boost/?page=2	[]	https://seller.ozon.ru/media/boost/?page=2		https://seller.ozon.ru/media/boost/?page=2	200	INSPECTED		2026-09-22T04:09:18.181Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	Complete /media/boost pagination page 2/8	true	
M4B2U00049	REG030	Ozon	NATIVE_MARKETPLACE_BASELINE			SCOPED_PAGINATION	https://seller.ozon.ru/media/boost/?page=3	https://seller.ozon.ru/media/boost/?page=3	https://seller.ozon.ru/media/boost/?page=3	[]	https://seller.ozon.ru/media/boost/?page=3		https://seller.ozon.ru/media/boost/?page=3	200	INSPECTED		2026-09-22T04:09:18.181Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	Complete /media/boost pagination page 3/8	true	
M4B2U00050	REG030	Ozon	NATIVE_MARKETPLACE_BASELINE			SCOPED_PAGINATION	https://seller.ozon.ru/media/boost/?page=4	https://seller.ozon.ru/media/boost/?page=4	https://seller.ozon.ru/media/boost/?page=4	[]	https://seller.ozon.ru/media/boost/?page=4		https://seller.ozon.ru/media/boost/?page=4	200	INSPECTED		2026-09-22T04:09:18.181Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	Complete /media/boost pagination page 4/8	true	
M4B2U00051	REG030	Ozon	NATIVE_MARKETPLACE_BASELINE			SCOPED_PAGINATION	https://seller.ozon.ru/media/boost/?page=5	https://seller.ozon.ru/media/boost/?page=5	https://seller.ozon.ru/media/boost/?page=5	[]	https://seller.ozon.ru/media/boost/?page=5		https://seller.ozon.ru/media/boost/?page=5	200	INSPECTED		2026-09-22T04:09:18.181Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	Complete /media/boost pagination page 5/8	true	
M4B2U00052	REG030	Ozon	NATIVE_MARKETPLACE_BASELINE			SCOPED_PAGINATION	https://seller.ozon.ru/media/boost/?page=6	https://seller.ozon.ru/media/boost/?page=6	https://seller.ozon.ru/media/boost/?page=6	[]	https://seller.ozon.ru/media/boost/?page=6		https://seller.ozon.ru/media/boost/?page=6	200	INSPECTED		2026-09-22T04:09:18.181Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	Complete /media/boost pagination page 6/8	true	
M4B2U00053	REG030	Ozon	NATIVE_MARKETPLACE_BASELINE			SCOPED_PAGINATION	https://seller.ozon.ru/media/boost/?page=7	https://seller.ozon.ru/media/boost/?page=7	https://seller.ozon.ru/media/boost/?page=7	[]	https://seller.ozon.ru/media/boost/?page=7		https://seller.ozon.ru/media/boost/?page=7	200	INSPECTED		2026-09-22T04:09:18.181Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	Complete /media/boost pagination page 7/8	true	
M4B2U00054	REG030	Ozon	NATIVE_MARKETPLACE_BASELINE			SCOPED_PAGINATION	https://seller.ozon.ru/media/boost/?page=8	https://seller.ozon.ru/media/boost/?page=8	https://seller.ozon.ru/media/boost/?page=8	[]	https://seller.ozon.ru/media/boost/?page=8		https://seller.ozon.ru/media/boost/?page=8	200	INSPECTED		2026-09-22T04:09:18.181Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	Complete /media/boost pagination page 8/8	true	
M4B2U00055	REG030	Ozon	NATIVE_MARKETPLACE_BASELINE			SCOPED_PAGINATION_ARTICLE	https://seller.ozon.ru/media/boost/	https://seller.ozon.ru/media/boost/10-poleznyh-prilozhenij-dlya-vashego-biznesa/	https://seller.ozon.ru/media/boost/10-poleznyh-prilozhenij-dlya-vashego-biznesa/	[]	https://seller.ozon.ru/media/boost/10-poleznyh-prilozhenij-dlya-vashego-biznesa/	https://seller.ozon.ru/media/boost/10-poleznyh-prilozhenij-dlya-vashego-biznesa/	https://seller.ozon.ru/media/boost/10-poleznyh-prilozhenij-dlya-vashego-biznesa/	200	INSPECTED		2026-09-22T04:08:18.903Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	Article enumerated by complete /media/boost pagination	true	
M4B2U00056	REG030	Ozon	NATIVE_MARKETPLACE_BASELINE			SCOPED_PAGINATION_ARTICLE	https://seller.ozon.ru/media/boost/	https://seller.ozon.ru/media/boost/10-samyh-populyarnyh-tovarov-na-zarubezhnyh-marketplejsah-kotoryh-eshyo-net-na-ozon/	https://seller.ozon.ru/media/boost/10-samyh-populyarnyh-tovarov-na-zarubezhnyh-marketplejsah-kotoryh-eshyo-net-na-ozon/	[]	https://seller.ozon.ru/media/boost/10-samyh-populyarnyh-tovarov-na-zarubezhnyh-marketplejsah-kotoryh-eshyo-net-na-ozon/	https://seller.ozon.ru/media/boost/10-samyh-populyarnyh-tovarov-na-zarubezhnyh-marketplejsah-kotoryh-eshyo-net-na-ozon/	https://seller.ozon.ru/media/boost/10-samyh-populyarnyh-tovarov-na-zarubezhnyh-marketplejsah-kotoryh-eshyo-net-na-ozon/	200	INSPECTED		2026-09-22T04:09:06.477Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	Article enumerated by complete /media/boost pagination	true	
M4B2U00057	REG030	Ozon	NATIVE_MARKETPLACE_BASELINE			SCOPED_PAGINATION_ARTICLE	https://seller.ozon.ru/media/boost/	https://seller.ozon.ru/media/boost/12-poleznyh-telegram-botov-dlya-predprinimatelej/	https://seller.ozon.ru/media/boost/12-poleznyh-telegram-botov-dlya-predprinimatelej/	[]	https://seller.ozon.ru/media/boost/12-poleznyh-telegram-botov-dlya-predprinimatelej/	https://seller.ozon.ru/media/boost/12-poleznyh-telegram-botov-dlya-predprinimatelej/	https://seller.ozon.ru/media/boost/12-poleznyh-telegram-botov-dlya-predprinimatelej/	200	INSPECTED		2026-09-22T04:07:24.640Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	Article enumerated by complete /media/boost pagination	true	
M4B2U00058	REG030	Ozon	NATIVE_MARKETPLACE_BASELINE			SCOPED_PAGINATION_ARTICLE	https://seller.ozon.ru/media/boost/	https://seller.ozon.ru/media/boost/3-obnovleniya-na-ozon-kotorye-pomogut-effektivnee-prodvigat-tovary/	https://seller.ozon.ru/media/boost/3-obnovleniya-na-ozon-kotorye-pomogut-effektivnee-prodvigat-tovary/	[]	https://seller.ozon.ru/media/boost/3-obnovleniya-na-ozon-kotorye-pomogut-effektivnee-prodvigat-tovary/	https://seller.ozon.ru/media/boost/3-obnovleniya-na-ozon-kotorye-pomogut-effektivnee-prodvigat-tovary/	https://seller.ozon.ru/media/boost/3-obnovleniya-na-ozon-kotorye-pomogut-effektivnee-prodvigat-tovary/	200	INSPECTED		2026-09-22T04:06:55.884Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	Article enumerated by complete /media/boost pagination	true	
M4B2U00059	REG030	Ozon	NATIVE_MARKETPLACE_BASELINE			SCOPED_PAGINATION_ARTICLE	https://seller.ozon.ru/media/boost/	https://seller.ozon.ru/media/boost/5-neochevidnyh-oshibok-v-prodazhah-odezhdy-i-obuvi-na-ozon/	https://seller.ozon.ru/media/boost/5-neochevidnyh-oshibok-v-prodazhah-odezhdy-i-obuvi-na-ozon/	[]	https://seller.ozon.ru/media/boost/5-neochevidnyh-oshibok-v-prodazhah-odezhdy-i-obuvi-na-ozon/	https://seller.ozon.ru/media/boost/5-neochevidnyh-oshibok-v-prodazhah-odezhdy-i-obuvi-na-ozon/	https://seller.ozon.ru/media/boost/5-neochevidnyh-oshibok-v-prodazhah-odezhdy-i-obuvi-na-ozon/	200	INSPECTED		2026-09-22T04:08:03.238Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	Article enumerated by complete /media/boost pagination	true	
M4B2U00060	REG030	Ozon	NATIVE_MARKETPLACE_BASELINE			SCOPED_PAGINATION_ARTICLE	https://seller.ozon.ru/media/boost/	https://seller.ozon.ru/media/boost/5-programm-v-kotoryh-mozhno-sdelat-videooblozhku-dlya-tovarov/	https://seller.ozon.ru/media/boost/5-programm-v-kotoryh-mozhno-sdelat-videooblozhku-dlya-tovarov/	[]	https://seller.ozon.ru/media/boost/5-programm-v-kotoryh-mozhno-sdelat-videooblozhku-dlya-tovarov/	https://seller.ozon.ru/media/boost/5-programm-v-kotoryh-mozhno-sdelat-videooblozhku-dlya-tovarov/	https://seller.ozon.ru/media/boost/5-programm-v-kotoryh-mozhno-sdelat-videooblozhku-dlya-tovarov/	200	INSPECTED		2026-09-22T04:08:29.183Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	Article enumerated by complete /media/boost pagination	true	
M4B2U00061	REG030	Ozon	NATIVE_MARKETPLACE_BASELINE	M4B2S006	M4A_PAGE_CANDIDATE_ANCHOR	ACCEPTED_AUTHORITY_SEED	https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/	https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/	https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah	[{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=1"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=1","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=2"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=2","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=3"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=3","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=4"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=4","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=5"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=5","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=6"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=6","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=7"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=7","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=8"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=8","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=9"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=9","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=1"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=1","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=2"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=2","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=3"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=3","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=4"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=4","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=5"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=5","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=6"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=6","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=7"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=7","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=8"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=8","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=9"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=9","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=1"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=1","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=2"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=2","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=3"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=3","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=4"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=4","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=5"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=5","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=6"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=6","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=7"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=7","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=8"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=8","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=9"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=9","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=1"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=1","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=2"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=2","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=3"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=3","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=4"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=4","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=5"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=5","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=6"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=6","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=7"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=7","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=8"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=8","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=9"},{"status":307,"from":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=9","to":"https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/?__rr=1"}]	https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/	https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/	https://seller.ozon.ru/media/boost/7-nejrosetej-dlya-prodavcov-na-marketplejsah/	200	REDIRECT_IN_SCOPE	Final identity is separately present and inspected in the bounded ledger.	2026-09-22T04:04:33.400Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	FROZEN_AUTHORITY_SEED	true	Accepted M4A page-candidate anchor; preserve as anchor authority only, not final corpus frontier.
