case_id	pair_id	cluster_id_a	cluster_id_b	terminal_search_only_disposition	m10a_boundary_state	diagnostic_relevance	expected_information_gain	evidence_refs	claim_boundary
M10BCASE_905d903673405cdf	M9PAIR_1eaa40e15a52b2f8	M9CL_261f95ceaf310c3a	M9CL_0ac1770f2755faaf	HOLD_NO_SAFE_EXACT_QUERY_AUTHORITY	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `Аналитика продавца Wildberries: как читать отчёты и находить точки роста`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_1eaa40e15a52b2f8 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_905d903673405cdf	M9PAIR_249f525373c05dcd	M9CL_76d530948f2a83bc	M9CL_0ac1770f2755faaf	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `отчеты маркетплейсов примеры`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_249f525373c05dcd | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_905d903673405cdf	M9PAIR_2675c53c9d0de8c5	M9CL_1de66900c2146c5b	M9CL_0ac1770f2755faaf	HOLD_NO_SAFE_EXACT_QUERY_AUTHORITY	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `Финансовый отчет WILDBERRIES – как читать?`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_2675c53c9d0de8c5 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_905d903673405cdf	M9PAIR_305659b1c54511a4	M9CL_0ac1770f2755faaf	M9CL_c71fcf5e270aecd7	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `отчеты для селлеров маркетплейсов`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_305659b1c54511a4 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_905d903673405cdf	M9PAIR_31b4c809e9987a16	M9CL_0ac1770f2755faaf	M9CL_2637e53fc435b258	HOLD_NO_SAFE_EXACT_QUERY_AUTHORITY	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `Внутренняя аналитика Wildberries: карта отчётов и еженедельный разбор`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_31b4c809e9987a16 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_905d903673405cdf	M9PAIR_32e82335c5bf661b	M9CL_b9a650f7e0f5ffc5	M9CL_0ac1770f2755faaf	HOLD_NO_SAFE_EXACT_QUERY_AUTHORITY	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `Аналитика комиссии Wildberries: отчёты, сверка и контроль аномалий`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_32e82335c5bf661b | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_905d903673405cdf	M9PAIR_3936a87b64f44b75	M9CL_ce7b5d6c7e756b52	M9CL_0ac1770f2755faaf	HOLD_NO_SAFE_EXACT_QUERY_AUTHORITY	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `Сверка отчётов и выплат Wildberries: статусы, источники и контрольные суммы`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_3936a87b64f44b75 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_905d903673405cdf	M9PAIR_3df97845ed27d627	M9CL_6950959fa0c762cf	M9CL_0ac1770f2755faaf	HOLD_NO_SAFE_EXACT_QUERY_AUTHORITY	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `Удержания рядом с комиссией Wildberries: как разделить начисления в отчёте`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_3df97845ed27d627 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_905d903673405cdf	M9PAIR_447f5be5def2a5cf	M9CL_5807efab0bbb4b64	M9CL_0ac1770f2755faaf	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `загрузка отчетов с маркетплейсов`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_447f5be5def2a5cf | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_905d903673405cdf	M9PAIR_472d300ae74af68d	M9CL_af749ec09b819751	M9CL_0ac1770f2755faaf	HOLD_NO_SAFE_EXACT_QUERY_AUTHORITY	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `Аналитика вайлдберриз: в каком отчете верные данные`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_472d300ae74af68d | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_905d903673405cdf	M9PAIR_5008cdc34103d2ca	M9CL_0ac1770f2755faaf	M9CL_896f32bed9216251	HOLD_NO_SAFE_EXACT_QUERY_AUTHORITY	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `Внутренняя аналитика WILDBERRIES. Как читать отчеты в личном кабинете?`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_5008cdc34103d2ca | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_905d903673405cdf	M9PAIR_58d10066ff0a87c7	M9CL_7b0e9f96b0e08782	M9CL_0ac1770f2755faaf	HOLD_NO_SAFE_EXACT_QUERY_AUTHORITY	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `Аналитика Wildberries: отчёты, метрики и дашборды продавца`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_58d10066ff0a87c7 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_905d903673405cdf	M9PAIR_5aa1f2f735b07592	M9CL_de045ccdfbf546b3	M9CL_0ac1770f2755faaf	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `финансовые отчеты маркетплейсов`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_5aa1f2f735b07592 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_905d903673405cdf	M9PAIR_5bdaa743a8baaea2	M9CL_a7c25b124fa757fd	M9CL_0ac1770f2755faaf	HOLD_NO_SAFE_EXACT_QUERY_AUTHORITY	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `Отчёт о реализации Wildberries: как читать финансовый отчёт и сверить выплату`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_5bdaa743a8baaea2 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_905d903673405cdf	M9PAIR_757738bead63c337	M9CL_0ac1770f2755faaf	M9CL_32544b5109994d76	HOLD_NO_SAFE_EXACT_QUERY_AUTHORITY	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `Воронка продаж на Wildberries: как сравнивать периоды и показатели площадки`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_757738bead63c337 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_905d903673405cdf	M9PAIR_7c69d05c266402ec	M9CL_0ac1770f2755faaf	M9CL_c01618f4f985c5a6	HOLD_NO_SAFE_EXACT_QUERY_AUTHORITY	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `Отчёт «Поисковые запросы на WB»`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_7c69d05c266402ec | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_905d903673405cdf	M9PAIR_889316662ce52ff8	M9CL_ee5c28cd547da2e7	M9CL_0ac1770f2755faaf	HOLD_NO_SAFE_EXACT_QUERY_AUTHORITY	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `Воронка продаж на Wildberries: как бесплатный отчёт находит слабые места`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_889316662ce52ff8 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_905d903673405cdf	M9PAIR_8e6a6a8ed6d3413b	M9CL_4a7d76c662c7f172	M9CL_0ac1770f2755faaf	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `отчеты продаж маркетплейсов`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_8e6a6a8ed6d3413b | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_905d903673405cdf	M9PAIR_97b7ae3ebbf0db08	M9CL_0ac1770f2755faaf	M9CL_80cd29d458ea642b	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `отчет о списаниях маркетплейс`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_97b7ae3ebbf0db08 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_905d903673405cdf	M9PAIR_9b7ca47a2bc8c366	M9CL_0ac1770f2755faaf	M9CL_9f80eb481788313c	HOLD_NO_SAFE_EXACT_QUERY_AUTHORITY	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `Отчёт о продажах Wildberries: как читать и выгружать`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_9b7ca47a2bc8c366 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_905d903673405cdf	M9PAIR_a596efd402aa3744	M9CL_8f0e6e3238f52a2b	M9CL_0ac1770f2755faaf	HOLD_NO_SAFE_EXACT_QUERY_AUTHORITY	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `Отчёт «Доходы и расходы» Wildberries: как читать и сверять`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_a596efd402aa3744 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_905d903673405cdf	M9PAIR_bedf3b6bdd30c883	M9CL_d755a1fe3e51ac2e	M9CL_0ac1770f2755faaf	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `Сверка отчетов с Wildberries`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_bedf3b6bdd30c883 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_905d903673405cdf	M9PAIR_c3ddd67fc39ef758	M9CL_5aa7113efc724f06	M9CL_0ac1770f2755faaf	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `отчеты маркетплейсов`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_c3ddd67fc39ef758 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
