case_id	m5_hypothesis_id	cluster_id	semantic_identity_id	current_query_id	link_basis	link_evidence	baseline_owner_state	baseline_page_role_state	current_material_hold_degree	diagnostic_relevance	evidence_refs
M10BCASE_93993613e7003b69	M5H00024	M9CL_d3c8e648c51f98ec	M8SID_6abd740c63a2528a	M9BRQ_018_6abd740c63a2528a	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_d3c49c4c32d9f341 connects the direct anchor M9CL_db048338baaeca8c to compatible bounded task M9CL_d3c8e648c51f98ec; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	25	Adjacent unresolved M10A boundary for аналитика маркетплейсов сервис, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_d3c49c4c32d9f341 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_d3c8e648c51f98ec | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024
M10BCASE_93993613e7003b69	M5H00024	M9CL_4a7d76c662c7f172	M8SID_3ebb28124694e272	M4QR2Q00036	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_ddbd26833d00f247 connects the direct anchor M9CL_db048338baaeca8c to compatible bounded task M9CL_4a7d76c662c7f172; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	23	Adjacent unresolved M10A boundary for отчеты продаж маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_ddbd26833d00f247 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_4a7d76c662c7f172 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024
M10BCASE_93993613e7003b69	M5H00024	M9CL_88cb2602f75e6f48	M8SID_ee6b9436900836db	M4QR2Q00033	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_e35a782e2e25f4d3 connects the direct anchor M9CL_db048338baaeca8c to compatible bounded task M9CL_88cb2602f75e6f48; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	22	Adjacent unresolved M10A boundary for отчет маркетплейса озон, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_e35a782e2e25f4d3 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_88cb2602f75e6f48 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024
M10BCASE_93993613e7003b69	M5H00024	M9CL_274a77f40055dc26	M8SID_4d97378705ba844a	M9BRQ_015_4d97378705ba844a	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_f8a07a97153ecd76 connects the direct anchor M9CL_db048338baaeca8c to compatible bounded task M9CL_274a77f40055dc26; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	22	Adjacent unresolved M10A boundary for плагин аналитика маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_f8a07a97153ecd76 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_274a77f40055dc26 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024
M10BCASE_975659397140bfbd	M5H00025	M9CL_02025a258eff8c3d	M8SID_3251f136551cd109	M4QR2Q00026	DIRECT_CURRENT_QUERY_LINK	M5:M5H00025:source_evidence_refs:M4QR2Q00026 -> M10A:M9CL_02025a258eff8c3d; exact Search wording in docs/seo/M9_BOUNDARY_RESOLUTION_SEARCH_ANCHOR_MAP_2026-09-24_R2.tsv	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	10	Whether answers distinguish a native Ozon/WB feature from a separate bridge connecting the user-selected LLM to permitted seller data. Frozen page role/owner HOLD for ии ассистент для маркетплейсов.	docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00025 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_02025a258eff8c3d | docs/seo/M9_BOUNDARY_RESOLUTION_SEARCH_ANCHOR_MAP_2026-09-24_R2.tsv#M4QR2Q00026
M10BCASE_975659397140bfbd	M5H00025	M9CL_3291d5bba9e4f595	M8SID_c41c83a50b6900cb	M9BRW2Q_007_c41c83a50b6900cb	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_00d16cdd77452d93 connects the direct anchor M9CL_02025a258eff8c3d to compatible bounded task M9CL_3291d5bba9e4f595; NATIVE_VS_BRIDGE uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	10	Adjacent unresolved M10A boundary for ии агенты маркетплейсы отчеты, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_00d16cdd77452d93 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_3291d5bba9e4f595 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00025
M10BCASE_975659397140bfbd	M5H00025	M9CL_25bf819e5778d7d3	M8SID_8df9f34f2bb7e11a	M4QR2Q00008	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_c404ebec5999fb38 connects the direct anchor M9CL_02025a258eff8c3d to compatible bounded task M9CL_25bf819e5778d7d3; NATIVE_VS_BRIDGE uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	10	Adjacent unresolved M10A boundary for ии агенты для маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_c404ebec5999fb38 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_25bf819e5778d7d3 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00025
M10BCASE_975659397140bfbd	M5H00025	M9CL_b875735bfe0783e3	M8SID_bc3305b7d5adfb2b	M4QR2Q00006	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_c9aff265eddaa945 connects the direct anchor M9CL_02025a258eff8c3d to compatible bounded task M9CL_b875735bfe0783e3; NATIVE_VS_BRIDGE uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	8	Adjacent unresolved M10A boundary for ии агент для wildberries, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_c9aff265eddaa945 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_b875735bfe0783e3 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00025
M10BCASE_975659397140bfbd	M5H00025	M9CL_cfaa51fe2ecad73f	M8SID_3a3efaeed3152b7e	M9BRW2Q_011_3a3efaeed3152b7e	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_c9c8db1750b642d2 connects the direct anchor M9CL_02025a258eff8c3d to compatible bounded task M9CL_cfaa51fe2ecad73f; NATIVE_VS_BRIDGE uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	9	Adjacent unresolved M10A boundary for ии ассистент для озон, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_c9c8db1750b642d2 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_cfaa51fe2ecad73f | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00025
M10BCASE_975659397140bfbd	M5H00025	M9CL_086ce4445a21d4fd	M8SID_d0cfc29dc443bd98	M4QR2Q00007	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_f2cd48777d5156c5 connects the direct anchor M9CL_02025a258eff8c3d to compatible bounded task M9CL_086ce4445a21d4fd; NATIVE_VS_BRIDGE uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	9	Adjacent unresolved M10A boundary for ии агент для озон, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_f2cd48777d5156c5 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_086ce4445a21d4fd | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00025
M10BCASE_a6a64d20ed4e5695	M5H00026	M9CL_b875735bfe0783e3	M8SID_bc3305b7d5adfb2b	M4QR2Q00006	DIRECT_CURRENT_QUERY_LINK	M5:M5H00026:source_evidence_refs:M4QR2Q00006 -> M10A:M9CL_b875735bfe0783e3; exact Search wording in docs/seo/M9_BOUNDARY_RESOLUTION_SEARCH_ANCHOR_MAP_2026-09-24_R2.tsv	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	8	Whether answers distinguish a native Ozon/WB feature from a separate bridge connecting the user-selected LLM to permitted seller data. Frozen page role/owner HOLD for ии агент для wildberries.	docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00026 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_b875735bfe0783e3 | docs/seo/M9_BOUNDARY_RESOLUTION_SEARCH_ANCHOR_MAP_2026-09-24_R2.tsv#M4QR2Q00006
M10BCASE_a6a64d20ed4e5695	M5H00027	M9CL_b875735bfe0783e3	M8SID_bc3305b7d5adfb2b	M4QR2Q00006	DIRECT_CURRENT_QUERY_LINK	M5:M5H00027:source_evidence_refs:M4QR2Q00006 -> M10A:M9CL_b875735bfe0783e3; exact Search wording in docs/seo/M9_BOUNDARY_RESOLUTION_SEARCH_ANCHOR_MAP_2026-09-24_R2.tsv	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	8	Whether answers distinguish a native Ozon/WB feature from a separate bridge connecting the user-selected LLM to permitted seller data. Frozen page role/owner HOLD for ии агент для wildberries.	docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00027 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_b875735bfe0783e3 | docs/seo/M9_BOUNDARY_RESOLUTION_SEARCH_ANCHOR_MAP_2026-09-24_R2.tsv#M4QR2Q00006
M10BCASE_a6a64d20ed4e5695	M5H00026	M9CL_3291d5bba9e4f595	M8SID_c41c83a50b6900cb	M9BRW2Q_007_c41c83a50b6900cb	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_a19ed2abf528adc0 connects the direct anchor M9CL_b875735bfe0783e3 to compatible bounded task M9CL_3291d5bba9e4f595; NATIVE_VS_BRIDGE uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	10	Adjacent unresolved M10A boundary for ии агенты маркетплейсы отчеты, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_a19ed2abf528adc0 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_3291d5bba9e4f595 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00026
M10BCASE_a6a64d20ed4e5695	M5H00026	M9CL_25bf819e5778d7d3	M8SID_8df9f34f2bb7e11a	M4QR2Q00008	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_aca8ddeeb2f7cb64 connects the direct anchor M9CL_b875735bfe0783e3 to compatible bounded task M9CL_25bf819e5778d7d3; NATIVE_VS_BRIDGE uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	10	Adjacent unresolved M10A boundary for ии агенты для маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_aca8ddeeb2f7cb64 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_25bf819e5778d7d3 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00026
M10BCASE_a6a64d20ed4e5695	M5H00026	M9CL_02025a258eff8c3d	M8SID_3251f136551cd109	M4QR2Q00026	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_c9aff265eddaa945 connects the direct anchor M9CL_b875735bfe0783e3 to compatible bounded task M9CL_02025a258eff8c3d; NATIVE_VS_BRIDGE uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	10	Adjacent unresolved M10A boundary for ии ассистент для маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_c9aff265eddaa945 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_02025a258eff8c3d | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00026
M10BCASE_905d903673405cdf	M5H00033	M9CL_0ac1770f2755faaf	M8SID_c65a5e24dfdb39bc	M4QR2Q00032	DIRECT_CURRENT_QUERY_LINK	M5:M5H00033:source_evidence_refs:M4QR2Q00032 -> M10A:M9CL_0ac1770f2755faaf; exact Search wording in docs/seo/M9_BOUNDARY_RESOLUTION_SEARCH_ANCHOR_MAP_2026-09-24_R2.tsv	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	43	Whether AI identifies official seller report/help sources and bounded explanation instead of vendor reports, statutory accounting or unsupported completeness claims. Frozen page role/owner HOLD for отчет маркетплейса вайлдберриз.	docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf | docs/seo/M9_BOUNDARY_RESOLUTION_SEARCH_ANCHOR_MAP_2026-09-24_R2.tsv#M4QR2Q00032
M10BCASE_905d903673405cdf	M5H00033	M9CL_fdfbaa2be042b32a	M8SID_a0eeffff2d867dcb	NONE	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_06e5f2d4b602ea2d connects the direct anchor M9CL_0ac1770f2755faaf to compatible bounded task M9CL_fdfbaa2be042b32a; OFFICIAL_VS_VENDOR_REPORT uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	22	Adjacent unresolved M10A boundary for Отчёт по возвратам Wildberries: разбор операций и удержаний, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_06e5f2d4b602ea2d | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_fdfbaa2be042b32a | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033
M10BCASE_905d903673405cdf	M5H00033	M9CL_261f95ceaf310c3a	M8SID_544e197891683f4c	NONE	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_1eaa40e15a52b2f8 connects the direct anchor M9CL_0ac1770f2755faaf to compatible bounded task M9CL_261f95ceaf310c3a; OFFICIAL_VS_VENDOR_REPORT uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	57	Adjacent unresolved M10A boundary for Аналитика продавца Wildberries: как читать отчёты и находить точки роста, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_1eaa40e15a52b2f8 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_261f95ceaf310c3a | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033
M10BCASE_905d903673405cdf	M5H00033	M9CL_76d530948f2a83bc	M8SID_78187c521b37867e	M9BRQ_002_78187c521b37867e	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_249f525373c05dcd connects the direct anchor M9CL_0ac1770f2755faaf to compatible bounded task M9CL_76d530948f2a83bc; OFFICIAL_VS_VENDOR_REPORT uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	46	Adjacent unresolved M10A boundary for отчеты маркетплейсов примеры, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_249f525373c05dcd | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_76d530948f2a83bc | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033
M10BCASE_905d903673405cdf	M5H00033	M9CL_1de66900c2146c5b	M8SID_9f67c7e74f7f9587	NONE	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_2675c53c9d0de8c5 connects the direct anchor M9CL_0ac1770f2755faaf to compatible bounded task M9CL_1de66900c2146c5b; OFFICIAL_VS_VENDOR_REPORT uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	36	Adjacent unresolved M10A boundary for Финансовый отчет WILDBERRIES – как читать?, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_2675c53c9d0de8c5 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_1de66900c2146c5b | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033
M10BCASE_905d903673405cdf	M5H00033	M9CL_c71fcf5e270aecd7	M8SID_d9a5cc3e810be381	M4QR2Q00012	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_305659b1c54511a4 connects the direct anchor M9CL_0ac1770f2755faaf to compatible bounded task M9CL_c71fcf5e270aecd7; OFFICIAL_VS_VENDOR_REPORT uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	60	Adjacent unresolved M10A boundary for отчеты для селлеров маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_305659b1c54511a4 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_c71fcf5e270aecd7 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033
M10BCASE_905d903673405cdf	M5H00033	M9CL_2637e53fc435b258	M8SID_ed858336de500ab2	NONE	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_31b4c809e9987a16 connects the direct anchor M9CL_0ac1770f2755faaf to compatible bounded task M9CL_2637e53fc435b258; OFFICIAL_VS_VENDOR_REPORT uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	57	Adjacent unresolved M10A boundary for Внутренняя аналитика Wildberries: карта отчётов и еженедельный разбор, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_31b4c809e9987a16 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_2637e53fc435b258 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033
