page_id	recovery_url_id	source_layer	url_id	registry_id	entity_name	candidate_class	final_url	captured_at	page_role	title	meta_description	h1	heading_structure_summary	breadcrumb_summary	marketplace_scope	ai_llm_scope	user_jobs	data_scope	capability_claims	action_boundary_claims	integrations	pricing_availability	cta	proof_trust_cases	faq_subtopics	author_freshness	internal_link_pattern	structured_data_observed	evidence_locator	claim_confidence	octoport_overlap	octoport_difference	notes
M4B1R5P01910	M4B1R5U01910	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U01910	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/cac-dlya-sellerov-kak-schitat	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	CAC для селлеров: как считать и снижать стоимость привлечения клиента	CAC — метрика, которая показывает, сколько вы тратите на одного нового покупателя. Разбираем, как её считать, почему она важна для маркетпле	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: CAC для селлеров: как считать и снижать стоимость привлечения клиента	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	19 августа 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/cac-dlya-sellerov-kak-schitat	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=CAC,метрики,маркетплейсы,аналитика,реклама,LTV. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P01911	M4B1R5U01911	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U01911	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/pochemu-skidki-ne-rabotayut	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Скидки не работают: что делать вместо них	Скидки — привычный инструмент, но они разрушают прибыль и не создают лояльность. Разбираем, почему так происходит и какие альтернативы реаль	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	WILDBERRIES | OZON | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Скидки не работают: что делать вместо них	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	19 августа 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/pochemu-skidki-ne-rabotayut	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=маркетплейсы,скидки,продажи,селлер,wildberries,ozon. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P01912	M4B1R5U01912	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U01912	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/ohvat-reklamy-marketpleysy-kak-schitat	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Охват рекламы на маркетплейсах: как считать и не терять бюджет	Разбираемся, что такое охват рекламной кампании, почему он не равен числу показов и как правильно оценивать эффективность вложений в продвиж	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	WILDBERRIES | OZON | YANDEX_MARKET | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Охват рекламы на маркетплейсах: как считать и не терять бюджет	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	19 августа 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/ohvat-reklamy-marketpleysy-kak-schitat	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=маркетплейсы,реклама,охват,показы,частота,селлер,wildberries,ozon,яндекс маркет. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P01913	M4B1R5U01913	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U01913	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/ltv-klienta-kak-schitat	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	LTV клиента: как считать и зачем это селлеру на маркетплейсе	Разбираемся, что такое LTV, как его считать и почему этот показатель важнее разовой прибыли для селлера на маркетплейсе.	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	WILDBERRIES | OZON | YANDEX_MARKET | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: LTV клиента: как считать и зачем это селлеру на маркетплейсе	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	19 августа 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/ltv-klienta-kak-schitat	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=LTV,маркетплейсы,wildberries,ozon,яндекс маркет,продажи,селлер,аналитика. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P01914	M4B1R5U01914	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U01914	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/inkrementalnost-v-reklame-kak-izmerit-effekt-kampaniy	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Инкрементальность в рекламе: как измерить реальный эффект кампаний на маркетплейсах	Инкрементальность — это разница между продажами с рекламой и без неё. Разбираемся, как селлерам на Wildberries и Ozon считать этот показател	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	WILDBERRIES | OZON | YANDEX_MARKET | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Инкрементальность в рекламе: как измерить реальный эффект кампаний на маркетплейсах	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	19 августа 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/inkrementalnost-v-reklame-kak-izmerit-effekt-kampaniy	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=маркетплейсы,wildberries,ozon,яндекс маркет,продажи,селлер,реклама,инкрементальность,аналитика. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P01915	M4B1R5U01915	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U01915	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/prodvizhenie-kartochki-wildberries-2026-tseny	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Продвижение карточки на Wildberries в 2026: реальные цены агентств и как не переплатить	Разбираем актуальные цены на продвижение карточек Wildberries в 2026 году: от бюджетных пакетов до премиальных услуг. Рассказываем, из чего	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	WILDBERRIES | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Продвижение карточки на Wildberries в 2026: реальные цены агентств и как не переплатить	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	19 августа 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/prodvizhenie-kartochki-wildberries-2026-tseny	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=маркетплейсы,wildberries,продвижение,цены агентств,селлеры,реклама. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P01916	M4B1R5U01916	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U01916	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/priznaki-chto-pora-delegirovat-wildberries	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	5 признаков, что пора делегировать Wildberries: как не утонуть в рутине	Ведение магазина на Wildberries отнимает 10–12 часов в день, а прибыль не растёт? Разбираем 5 сигналов, что пора передать рутину специалисту	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	WILDBERRIES | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: 5 признаков, что пора делегировать Wildberries: как не утонуть в рутине	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	19 августа 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/priznaki-chto-pora-delegirovat-wildberries	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=wildberries,делегирование,селлеры,маркетплейсы,автоматизация. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P01917	M4B1R5U01917	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U01917	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/svoy-menedzher-ili-agentstvo-chto-vygodnee	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Свой менеджер или агентство: что выгоднее при обороте до 1 млн	Когда оборот до 1 млн рублей, выбор между наймом менеджера и агентством становится развилкой: каждый вариант по-своему выгоден. Разбираемся,	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Свой менеджер или агентство: что выгоднее при обороте до 1 млн	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	19 августа 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/svoy-menedzher-ili-agentstvo-chto-vygodnee	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=маркетплейсы,селлер,агентство,менеджер,оборот,делегирование. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P01918	M4B1R5U01918	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U01918	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/strahovanie-dlya-sellerov-razbor-tarifov	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Страховка селлера: выгода или ловушка? Разбор тарифов Ozon и Wildberries	Пожар, затопление или атака БПЛА могут уничтожить партию товара за минуты. Но страховка на маркетплейсах не всегда спасает: тарифы выросли,	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	WILDBERRIES | OZON | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Страховка селлера: выгода или ловушка? Разбор тарифов Ozon и Wildberries	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	19 августа 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/strahovanie-dlya-sellerov-razbor-tarifov	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=маркетплейсы,страхование,селлеры,Ozon,Wildberries,тарифы,риски. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P01919	M4B1R5U01919	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U01919	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/neyroseti-dlya-rieltorov-kursy	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Нейросети для риелторов: 7 курсов, которые окупятся	Разбираем 7 онлайн-курсов по ИИ для специалистов по недвижимости: от быстрого старта за 1,5 месяца до углубленной переподготовки. Что выбрат	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Нейросети для риелторов: 7 курсов, которые окупятся	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	19 августа 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/neyroseti-dlya-rieltorov-kursy	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=нейросети,риелторы,обучение,ИИ,недвижимость,курсы. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P01920	M4B1R5U01920	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U01920	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/pozhary-wildberries-kuzbass-podderzhka-sellerov	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Пожары на складах Wildberries: как Кузбасс спасает селлеров	После пожаров на складах Wildberries власти Кузбасса запустили программу «Защита»: микрозаймы до 2 млн рублей по ставке от 7% годовых, отсро	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	WILDBERRIES | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Пожары на складах Wildberries: как Кузбасс спасает селлеров	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	18 августа 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/pozhary-wildberries-kuzbass-podderzhka-sellerov	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=маркетплейсы,wildberries,селлеры,поддержка бизнеса,кузбасс,пожары на складах. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P01921	M4B1R5U01921	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U01921	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/chestny-znak-bez-1s-stsenarii-dlya-sellera	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Честный ЗНАК без 1С: реальные сценарии для селлера в 2026 году	Работать с маркировкой можно без 1С: заказ кодов, ввод и вывод из оборота делаются в кабинете ГИС МТ, а документы — в бесплатном ЭДО Лайт. Р	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	WILDBERRIES | OZON | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Честный ЗНАК без 1С: реальные сценарии для селлера в 2026 году	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	18 августа 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/chestny-znak-bez-1s-stsenarii-dlya-sellera	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=маркировка,честный знак,1С,ГИС МТ,селлер,маркетплейсы,wildberries,ozon. Full page body was not retained; wording remains competitor evidence and not demand evidence.
