case_id	m5_hypothesis_id	cluster_id	semantic_identity_id	current_query_id	link_basis	link_evidence	baseline_owner_state	baseline_page_role_state	current_material_hold_degree	diagnostic_relevance	evidence_refs	m10d_case_outcome	cluster_effect_class	causal_rationale	m11_constraint	evidence_refs
M10BCASE_d3950384418e3bbd	M5H00023	M9CL_b89a6fbc6bd8bb18	M8SID_e008cf0c1b28b363	M9BRQ_007_e008cf0c1b28b363	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_e33679418a190111 connects the direct anchor M9CL_ed2d7aae5a2e620a to compatible bounded task M9CL_b89a6fbc6bd8bb18; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	39	Adjacent unresolved M10A boundary for аналитика маркетплейсов с ии, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_e33679418a190111 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_b89a6fbc6bd8bb18 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023	HOLD	PRESERVE	Adjacent аналитика маркетплейсов с ии: M10B links this adjacent task, but the exact AI prompt tested сервис аналитики маркетплейсов; no direct target-specific evidence for аналитика маркетплейсов с ии. Comparative services combine seller metrics and external intelligence	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT01_SEARCH_RESULT_V1.json@57cb5ac41bf5955edb9bc176faa52c5c02b3aa11 | docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT02_SEARCH_RESULT_V1.json@bb1e0c425733ebb0991a3cd298dabe3676af940a | docs/seo/M10C_CASE08_TERMINAL_CLOSURE_2026-09-24_R1.md@4b34f2b307328df405803f7f08506ece482f725d | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_b89a6fbc6bd8bb18
M10BCASE_d3950384418e3bbd	M5H00023	M9CL_274a77f40055dc26	M8SID_4d97378705ba844a	M9BRQ_015_4d97378705ba844a	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_f4709ae0e28c087d connects the direct anchor M9CL_ed2d7aae5a2e620a to compatible bounded task M9CL_274a77f40055dc26; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	22	Adjacent unresolved M10A boundary for плагин аналитика маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_f4709ae0e28c087d | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_274a77f40055dc26 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023	HOLD	PRESERVE	Adjacent плагин аналитика маркетплейсов: M10B links this adjacent task, but the exact AI prompt tested сервис аналитики маркетплейсов; no direct target-specific evidence for плагин аналитика маркетплейсов. Comparative services combine seller metrics and external intelligence	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT01_SEARCH_RESULT_V1.json@57cb5ac41bf5955edb9bc176faa52c5c02b3aa11 | docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT02_SEARCH_RESULT_V1.json@bb1e0c425733ebb0991a3cd298dabe3676af940a | docs/seo/M10C_CASE08_TERMINAL_CLOSURE_2026-09-24_R1.md@4b34f2b307328df405803f7f08506ece482f725d | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_274a77f40055dc26
M10BCASE_d3950384418e3bbd	M5H00023	M9CL_2bf4cc28a5b1b541	M8SID_3ac8d30877f874f9	M9BRQ_022_3ac8d30877f874f9	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_fb15871655e5fabe connects the direct anchor M9CL_ed2d7aae5a2e620a to compatible bounded task M9CL_2bf4cc28a5b1b541; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	17	Adjacent unresolved M10A boundary for сервисы аналитики маркетплейсов топ, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_fb15871655e5fabe | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_2bf4cc28a5b1b541 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023	HOLD	PRESERVE	Adjacent сервисы аналитики маркетплейсов топ: M10B links this adjacent task, but the exact AI prompt tested сервис аналитики маркетплейсов; no direct target-specific evidence for сервисы аналитики маркетплейсов топ. Comparative services combine seller metrics and external intelligence	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT01_SEARCH_RESULT_V1.json@57cb5ac41bf5955edb9bc176faa52c5c02b3aa11 | docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT02_SEARCH_RESULT_V1.json@bb1e0c425733ebb0991a3cd298dabe3676af940a | docs/seo/M10C_CASE08_TERMINAL_CLOSURE_2026-09-24_R1.md@4b34f2b307328df405803f7f08506ece482f725d | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_2bf4cc28a5b1b541
M10BCASE_93993613e7003b69	M5H00024	M9CL_db048338baaeca8c	M8SID_3584fdc5b76fc551	M4QR2Q00027	DIRECT_CURRENT_QUERY_LINK	M5:M5H00024:source_evidence_refs:M4QR2Q00027 -> M10A:M9CL_db048338baaeca8c; exact Search wording in docs/seo/M9_BOUNDARY_RESOLUTION_SEARCH_ANCHOR_MAP_2026-09-24_R2.tsv	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	39	Whether cited sources address seller-owned cabinet data instead of external niche, competitor or general market intelligence. Frozen page role/owner HOLD for ии для аналитики маркетплейсов.	docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_db048338baaeca8c | docs/seo/M9_BOUNDARY_RESOLUTION_SEARCH_ANCHOR_MAP_2026-09-24_R2.tsv#M4QR2Q00027	DE_RISK	NARROW_HOLD	Primary ии для аналитики маркетплейсов: Despite the expanded returned-source pool, both snapshots use the same three sources for seller-owned sales, stock and advertising analytics; this positively narrows the AI-analytics own-store versus external-intelligence uncertainty, while file/API modes remain mixed.	Treat named AI role distinction as a bounded diagnostic signal; M10A owner and same/separate page states remain HOLD.	docs/seo/evidence/m10c/M10C_CASE09_SNAPSHOT01_SEARCH_RESULT_V1.json@a8951faaea116b17033b46fcad1bfa01b3d4d2d8 | docs/seo/evidence/m10c/M10C_CASE09_SNAPSHOT02_SEARCH_RESULT_V1.json@8970605ac5dd0f35f8125cc4dbbf02abbdabe5da | docs/seo/M10C_CASE09_TERMINAL_CLOSURE_2026-09-24_R1.md@87aa9b11da42e7451119847c0181cd88752f9f40 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_db048338baaeca8c
M10BCASE_93993613e7003b69	M5H00053	M9CL_db048338baaeca8c	M8SID_3584fdc5b76fc551	M4QR2Q00027	DIRECT_CURRENT_QUERY_LINK	M5:M5H00053:source_evidence_refs:M4QR2Q00027 -> M10A:M9CL_db048338baaeca8c; exact Search wording in docs/seo/M9_BOUNDARY_RESOLUTION_SEARCH_ANCHOR_MAP_2026-09-24_R2.tsv	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	39	Whether cited sources address seller-owned cabinet data instead of external niche, competitor or general market intelligence. Frozen page role/owner HOLD for ии для аналитики маркетплейсов.	docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00053 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_db048338baaeca8c | docs/seo/M9_BOUNDARY_RESOLUTION_SEARCH_ANCHOR_MAP_2026-09-24_R2.tsv#M4QR2Q00027	DE_RISK	NARROW_HOLD	Primary ии для аналитики маркетплейсов: Despite the expanded returned-source pool, both snapshots use the same three sources for seller-owned sales, stock and advertising analytics; this positively narrows the AI-analytics own-store versus external-intelligence uncertainty, while file/API modes remain mixed.	Treat named AI role distinction as a bounded diagnostic signal; M10A owner and same/separate page states remain HOLD.	docs/seo/evidence/m10c/M10C_CASE09_SNAPSHOT01_SEARCH_RESULT_V1.json@a8951faaea116b17033b46fcad1bfa01b3d4d2d8 | docs/seo/evidence/m10c/M10C_CASE09_SNAPSHOT02_SEARCH_RESULT_V1.json@8970605ac5dd0f35f8125cc4dbbf02abbdabe5da | docs/seo/M10C_CASE09_TERMINAL_CLOSURE_2026-09-24_R1.md@87aa9b11da42e7451119847c0181cd88752f9f40 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_db048338baaeca8c
M10BCASE_93993613e7003b69	M5H00024	M9CL_2637e53fc435b258	M8SID_ed858336de500ab2	NONE	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_0011df11fd51b35d connects the direct anchor M9CL_db048338baaeca8c to compatible bounded task M9CL_2637e53fc435b258; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	57	Adjacent unresolved M10A boundary for Внутренняя аналитика Wildberries: карта отчётов и еженедельный разбор, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_0011df11fd51b35d | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_2637e53fc435b258 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024	DE_RISK	PRESERVE	Adjacent Внутренняя аналитика Wildberries: карта отчётов и еженедельный разбор: M10B links this adjacent task, but the exact AI prompt tested ии для аналитики маркетплейсов; no direct target-specific evidence for Внутренняя аналитика Wildberries: карта отчётов и еженедельный разбор. Seller-owned data dominates used-source answer; access method unresolved	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE09_SNAPSHOT01_SEARCH_RESULT_V1.json@a8951faaea116b17033b46fcad1bfa01b3d4d2d8 | docs/seo/evidence/m10c/M10C_CASE09_SNAPSHOT02_SEARCH_RESULT_V1.json@8970605ac5dd0f35f8125cc4dbbf02abbdabe5da | docs/seo/M10C_CASE09_TERMINAL_CLOSURE_2026-09-24_R1.md@87aa9b11da42e7451119847c0181cd88752f9f40 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_2637e53fc435b258
M10BCASE_93993613e7003b69	M5H00024	M9CL_0ac1770f2755faaf	M8SID_c65a5e24dfdb39bc	M4QR2Q00032	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_13a51bf58d6711d3 connects the direct anchor M9CL_db048338baaeca8c to compatible bounded task M9CL_0ac1770f2755faaf; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	43	Adjacent unresolved M10A boundary for отчет маркетплейса вайлдберриз, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_13a51bf58d6711d3 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024	DE_RISK	PRESERVE	Adjacent отчет маркетплейса вайлдберриз: M10B links this adjacent task, but the exact AI prompt tested ии для аналитики маркетплейсов; no direct target-specific evidence for отчет маркетплейса вайлдберриз. Seller-owned data dominates used-source answer; access method unresolved	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE09_SNAPSHOT01_SEARCH_RESULT_V1.json@a8951faaea116b17033b46fcad1bfa01b3d4d2d8 | docs/seo/evidence/m10c/M10C_CASE09_SNAPSHOT02_SEARCH_RESULT_V1.json@8970605ac5dd0f35f8125cc4dbbf02abbdabe5da | docs/seo/M10C_CASE09_TERMINAL_CLOSURE_2026-09-24_R1.md@87aa9b11da42e7451119847c0181cd88752f9f40 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf
M10BCASE_93993613e7003b69	M5H00024	M9CL_433249de25051688	M8SID_3e26a6dc912542f5	M9BRQ_014_3e26a6dc912542f5	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_35e6f9e2229fc292 connects the direct anchor M9CL_db048338baaeca8c to compatible bounded task M9CL_433249de25051688; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	24	Adjacent unresolved M10A boundary for бесплатный сервис аналитики маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_35e6f9e2229fc292 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_433249de25051688 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024	DE_RISK	PRESERVE	Adjacent бесплатный сервис аналитики маркетплейсов: M10B links this adjacent task, but the exact AI prompt tested ии для аналитики маркетплейсов; no direct target-specific evidence for бесплатный сервис аналитики маркетплейсов. Seller-owned data dominates used-source answer; access method unresolved	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE09_SNAPSHOT01_SEARCH_RESULT_V1.json@a8951faaea116b17033b46fcad1bfa01b3d4d2d8 | docs/seo/evidence/m10c/M10C_CASE09_SNAPSHOT02_SEARCH_RESULT_V1.json@8970605ac5dd0f35f8125cc4dbbf02abbdabe5da | docs/seo/M10C_CASE09_TERMINAL_CLOSURE_2026-09-24_R1.md@87aa9b11da42e7451119847c0181cd88752f9f40 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_433249de25051688
M10BCASE_93993613e7003b69	M5H00024	M9CL_3e9cae524f2ba50c	M8SID_c4d7f4ca514dc5fd	M9BRQ_006_c4d7f4ca514dc5fd	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_41c4c51f18a5e8b8 connects the direct anchor M9CL_db048338baaeca8c to compatible bounded task M9CL_3e9cae524f2ba50c; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	41	Adjacent unresolved M10A boundary for ии анализ продаж маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_41c4c51f18a5e8b8 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_3e9cae524f2ba50c | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024	DE_RISK	PRESERVE	Adjacent ии анализ продаж маркетплейсов: M10B links this adjacent task, but the exact AI prompt tested ии для аналитики маркетплейсов; no direct target-specific evidence for ии анализ продаж маркетплейсов. Seller-owned data dominates used-source answer; access method unresolved	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE09_SNAPSHOT01_SEARCH_RESULT_V1.json@a8951faaea116b17033b46fcad1bfa01b3d4d2d8 | docs/seo/evidence/m10c/M10C_CASE09_SNAPSHOT02_SEARCH_RESULT_V1.json@8970605ac5dd0f35f8125cc4dbbf02abbdabe5da | docs/seo/M10C_CASE09_TERMINAL_CLOSURE_2026-09-24_R1.md@87aa9b11da42e7451119847c0181cd88752f9f40 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_3e9cae524f2ba50c
M10BCASE_93993613e7003b69	M5H00024	M9CL_c055b49c1d4038d9	M8SID_17638a451bed5dec	M9BRQ_012_17638a451bed5dec	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_4e869dad89ae5dc1 connects the direct anchor M9CL_db048338baaeca8c to compatible bounded task M9CL_c055b49c1d4038d9; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	25	Adjacent unresolved M10A boundary for сервис внутренней аналитики маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_4e869dad89ae5dc1 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_c055b49c1d4038d9 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024	DE_RISK	PRESERVE	Adjacent сервис внутренней аналитики маркетплейсов: M10B links this adjacent task, but the exact AI prompt tested ии для аналитики маркетплейсов; no direct target-specific evidence for сервис внутренней аналитики маркетплейсов. Seller-owned data dominates used-source answer; access method unresolved	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE09_SNAPSHOT01_SEARCH_RESULT_V1.json@a8951faaea116b17033b46fcad1bfa01b3d4d2d8 | docs/seo/evidence/m10c/M10C_CASE09_SNAPSHOT02_SEARCH_RESULT_V1.json@8970605ac5dd0f35f8125cc4dbbf02abbdabe5da | docs/seo/M10C_CASE09_TERMINAL_CLOSURE_2026-09-24_R1.md@87aa9b11da42e7451119847c0181cd88752f9f40 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_c055b49c1d4038d9
M10BCASE_93993613e7003b69	M5H00024	M9CL_8dc41c74759b520e	M8SID_15cbb2efd88933f0	M9BRQ_011_15cbb2efd88933f0	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_63cba01917f5df94 connects the direct anchor M9CL_db048338baaeca8c to compatible bounded task M9CL_8dc41c74759b520e; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	22	Adjacent unresolved M10A boundary for плагин аналитики маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_63cba01917f5df94 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_8dc41c74759b520e | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024	DE_RISK	PRESERVE	Adjacent плагин аналитики маркетплейсов: M10B links this adjacent task, but the exact AI prompt tested ии для аналитики маркетплейсов; no direct target-specific evidence for плагин аналитики маркетплейсов. Seller-owned data dominates used-source answer; access method unresolved	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE09_SNAPSHOT01_SEARCH_RESULT_V1.json@a8951faaea116b17033b46fcad1bfa01b3d4d2d8 | docs/seo/evidence/m10c/M10C_CASE09_SNAPSHOT02_SEARCH_RESULT_V1.json@8970605ac5dd0f35f8125cc4dbbf02abbdabe5da | docs/seo/M10C_CASE09_TERMINAL_CLOSURE_2026-09-24_R1.md@87aa9b11da42e7451119847c0181cd88752f9f40 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_8dc41c74759b520e
M10BCASE_93993613e7003b69	M5H00024	M9CL_e6914021014018ac	M8SID_3b92dfcc2a1d077e	M9BRQ_013_3b92dfcc2a1d077e	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_668830225d12c4c4 connects the direct anchor M9CL_db048338baaeca8c to compatible bounded task M9CL_e6914021014018ac; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	24	Adjacent unresolved M10A boundary for сервис аналитика продаж на маркетплейсах, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_668830225d12c4c4 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_e6914021014018ac | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024	DE_RISK	PRESERVE	Adjacent сервис аналитика продаж на маркетплейсах: M10B links this adjacent task, but the exact AI prompt tested ии для аналитики маркетплейсов; no direct target-specific evidence for сервис аналитика продаж на маркетплейсах. Seller-owned data dominates used-source answer; access method unresolved	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE09_SNAPSHOT01_SEARCH_RESULT_V1.json@a8951faaea116b17033b46fcad1bfa01b3d4d2d8 | docs/seo/evidence/m10c/M10C_CASE09_SNAPSHOT02_SEARCH_RESULT_V1.json@8970605ac5dd0f35f8125cc4dbbf02abbdabe5da | docs/seo/M10C_CASE09_TERMINAL_CLOSURE_2026-09-24_R1.md@87aa9b11da42e7451119847c0181cd88752f9f40 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_e6914021014018ac
