case_id	pair_id	cluster_id_a	cluster_id_b	terminal_search_only_disposition	m10a_boundary_state	diagnostic_relevance	expected_information_gain	evidence_refs	claim_boundary	m10d_case_outcome	boundary_effect_class	causal_rationale	m11_constraint	evidence_refs
M10BCASE_d3950384418e3bbd	M9PAIR_46ea1172cfdf0814	M9CL_710651ebc4bae2f1	M9CL_ed2d7aae5a2e620a	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `сервис аналитики маркетплейсов` can diagnose OWNED_VS_EXTERNAL_ANALYTICS against adjacent frozen task `аналитика маркетплейсов сервисы анализа`; it cannot decide same/separate page.	Compare source types and claims for owned reports versus external intelligence; test whether the frozen analytics owner/page-role HOLD could later be de-risked or stay unresolved.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_46ea1172cfdf0814 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_ed2d7aae5a2e620a	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.	HOLD	HOLD	The snapshot mixture or provenance gap remains material for this named primary-to-аналитика маркетплейсов сервисы анализа Search HOLD. Comparative services combine seller metrics and external intelligence	Carry unresolved AI evidence for this target to M11; do not infer ownership or product claims.	docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT01_SEARCH_RESULT_V1.json@57cb5ac41bf5955edb9bc176faa52c5c02b3aa11 | docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT02_SEARCH_RESULT_V1.json@bb1e0c425733ebb0991a3cd298dabe3676af940a | docs/seo/M10C_CASE08_TERMINAL_CLOSURE_2026-09-24_R1.md@4b34f2b307328df405803f7f08506ece482f725d | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_46ea1172cfdf0814
M10BCASE_d3950384418e3bbd	M9PAIR_4c8c240de60b3caf	M9CL_c055b49c1d4038d9	M9CL_ed2d7aae5a2e620a	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `сервис аналитики маркетплейсов` can diagnose OWNED_VS_EXTERNAL_ANALYTICS against adjacent frozen task `сервис внутренней аналитики маркетплейсов`; it cannot decide same/separate page.	Compare source types and claims for owned reports versus external intelligence; test whether the frozen analytics owner/page-role HOLD could later be de-risked or stay unresolved.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_4c8c240de60b3caf | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_ed2d7aae5a2e620a	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.	HOLD	HOLD	The snapshot mixture or provenance gap remains material for this named primary-to-сервис внутренней аналитики маркетплейсов Search HOLD. Comparative services combine seller metrics and external intelligence	Carry unresolved AI evidence for this target to M11; do not infer ownership or product claims.	docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT01_SEARCH_RESULT_V1.json@57cb5ac41bf5955edb9bc176faa52c5c02b3aa11 | docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT02_SEARCH_RESULT_V1.json@bb1e0c425733ebb0991a3cd298dabe3676af940a | docs/seo/M10C_CASE08_TERMINAL_CLOSURE_2026-09-24_R1.md@4b34f2b307328df405803f7f08506ece482f725d | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_4c8c240de60b3caf
M10BCASE_d3950384418e3bbd	M9PAIR_57a6151158aaa9ff	M9CL_3e9cae524f2ba50c	M9CL_ed2d7aae5a2e620a	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `сервис аналитики маркетплейсов` can diagnose OWNED_VS_EXTERNAL_ANALYTICS against adjacent frozen task `ии анализ продаж маркетплейсов`; it cannot decide same/separate page.	Compare source types and claims for owned reports versus external intelligence; test whether the frozen analytics owner/page-role HOLD could later be de-risked or stay unresolved.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_57a6151158aaa9ff | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_ed2d7aae5a2e620a	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.	HOLD	HOLD	The snapshot mixture or provenance gap remains material for this named primary-to-ии анализ продаж маркетплейсов Search HOLD. Comparative services combine seller metrics and external intelligence	Carry unresolved AI evidence for this target to M11; do not infer ownership or product claims.	docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT01_SEARCH_RESULT_V1.json@57cb5ac41bf5955edb9bc176faa52c5c02b3aa11 | docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT02_SEARCH_RESULT_V1.json@bb1e0c425733ebb0991a3cd298dabe3676af940a | docs/seo/M10C_CASE08_TERMINAL_CLOSURE_2026-09-24_R1.md@4b34f2b307328df405803f7f08506ece482f725d | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_57a6151158aaa9ff
M10BCASE_d3950384418e3bbd	M9PAIR_609e68e2409bfbfa	M9CL_9d52a57fe836056a	M9CL_ed2d7aae5a2e620a	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `сервис аналитики маркетплейсов` can diagnose OWNED_VS_EXTERNAL_ANALYTICS against adjacent frozen task `сервис аналитики на маркетплейсах отзывы`; it cannot decide same/separate page.	Compare source types and claims for owned reports versus external intelligence; test whether the frozen analytics owner/page-role HOLD could later be de-risked or stay unresolved.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_609e68e2409bfbfa | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_ed2d7aae5a2e620a	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.	HOLD	HOLD	The snapshot mixture or provenance gap remains material for this named primary-to-сервис аналитики на маркетплейсах отзывы Search HOLD. Comparative services combine seller metrics and external intelligence	Carry unresolved AI evidence for this target to M11; do not infer ownership or product claims.	docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT01_SEARCH_RESULT_V1.json@57cb5ac41bf5955edb9bc176faa52c5c02b3aa11 | docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT02_SEARCH_RESULT_V1.json@bb1e0c425733ebb0991a3cd298dabe3676af940a | docs/seo/M10C_CASE08_TERMINAL_CLOSURE_2026-09-24_R1.md@4b34f2b307328df405803f7f08506ece482f725d | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_609e68e2409bfbfa
M10BCASE_d3950384418e3bbd	M9PAIR_621cf0c357119122	M9CL_e6914021014018ac	M9CL_ed2d7aae5a2e620a	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `сервис аналитики маркетплейсов` can diagnose OWNED_VS_EXTERNAL_ANALYTICS against adjacent frozen task `сервис аналитика продаж на маркетплейсах`; it cannot decide same/separate page.	Compare source types and claims for owned reports versus external intelligence; test whether the frozen analytics owner/page-role HOLD could later be de-risked or stay unresolved.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_621cf0c357119122 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_ed2d7aae5a2e620a	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.	HOLD	HOLD	The snapshot mixture or provenance gap remains material for this named primary-to-сервис аналитика продаж на маркетплейсах Search HOLD. Comparative services combine seller metrics and external intelligence	Carry unresolved AI evidence for this target to M11; do not infer ownership or product claims.	docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT01_SEARCH_RESULT_V1.json@57cb5ac41bf5955edb9bc176faa52c5c02b3aa11 | docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT02_SEARCH_RESULT_V1.json@bb1e0c425733ebb0991a3cd298dabe3676af940a | docs/seo/M10C_CASE08_TERMINAL_CLOSURE_2026-09-24_R1.md@4b34f2b307328df405803f7f08506ece482f725d | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_621cf0c357119122
M10BCASE_d3950384418e3bbd	M9PAIR_63c99829e2abe2fa	M9CL_ed2d7aae5a2e620a	M9CL_e5b4c116e46d3dab	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `сервис аналитики маркетплейсов` can diagnose OWNED_VS_EXTERNAL_ANALYTICS against adjacent frozen task `сервис аналитика маркетплейсов бесплатно`; it cannot decide same/separate page.	Compare source types and claims for owned reports versus external intelligence; test whether the frozen analytics owner/page-role HOLD could later be de-risked or stay unresolved.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_63c99829e2abe2fa | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_ed2d7aae5a2e620a	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.	HOLD	HOLD	The snapshot mixture or provenance gap remains material for this named primary-to-сервис аналитика маркетплейсов бесплатно Search HOLD. Comparative services combine seller metrics and external intelligence	Carry unresolved AI evidence for this target to M11; do not infer ownership or product claims.	docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT01_SEARCH_RESULT_V1.json@57cb5ac41bf5955edb9bc176faa52c5c02b3aa11 | docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT02_SEARCH_RESULT_V1.json@bb1e0c425733ebb0991a3cd298dabe3676af940a | docs/seo/M10C_CASE08_TERMINAL_CLOSURE_2026-09-24_R1.md@4b34f2b307328df405803f7f08506ece482f725d | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_63c99829e2abe2fa
M10BCASE_d3950384418e3bbd	M9PAIR_6c27e57fddaa0baf	M9CL_d9c788dddddda566	M9CL_ed2d7aae5a2e620a	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `сервис аналитики маркетплейсов` can diagnose OWNED_VS_EXTERNAL_ANALYTICS against adjacent frozen task `аналитика маркетплейсов лучшие сервисы`; it cannot decide same/separate page.	Compare source types and claims for owned reports versus external intelligence; test whether the frozen analytics owner/page-role HOLD could later be de-risked or stay unresolved.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_6c27e57fddaa0baf | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_ed2d7aae5a2e620a	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.	HOLD	HOLD	The snapshot mixture or provenance gap remains material for this named primary-to-аналитика маркетплейсов лучшие сервисы Search HOLD. Comparative services combine seller metrics and external intelligence	Carry unresolved AI evidence for this target to M11; do not infer ownership or product claims.	docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT01_SEARCH_RESULT_V1.json@57cb5ac41bf5955edb9bc176faa52c5c02b3aa11 | docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT02_SEARCH_RESULT_V1.json@bb1e0c425733ebb0991a3cd298dabe3676af940a | docs/seo/M10C_CASE08_TERMINAL_CLOSURE_2026-09-24_R1.md@4b34f2b307328df405803f7f08506ece482f725d | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_6c27e57fddaa0baf
M10BCASE_d3950384418e3bbd	M9PAIR_770f86b30fb49b82	M9CL_db048338baaeca8c	M9CL_ed2d7aae5a2e620a	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `сервис аналитики маркетплейсов` can diagnose OWNED_VS_EXTERNAL_ANALYTICS against adjacent frozen task `ии для аналитики маркетплейсов`; it cannot decide same/separate page.	Compare source types and claims for owned reports versus external intelligence; test whether the frozen analytics owner/page-role HOLD could later be de-risked or stay unresolved.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_770f86b30fb49b82 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_ed2d7aae5a2e620a	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.	HOLD	HOLD	The snapshot mixture or provenance gap remains material for this named primary-to-ии для аналитики маркетплейсов Search HOLD. Comparative services combine seller metrics and external intelligence	Carry unresolved AI evidence for this target to M11; do not infer ownership or product claims.	docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT01_SEARCH_RESULT_V1.json@57cb5ac41bf5955edb9bc176faa52c5c02b3aa11 | docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT02_SEARCH_RESULT_V1.json@bb1e0c425733ebb0991a3cd298dabe3676af940a | docs/seo/M10C_CASE08_TERMINAL_CLOSURE_2026-09-24_R1.md@4b34f2b307328df405803f7f08506ece482f725d | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_770f86b30fb49b82
M10BCASE_d3950384418e3bbd	M9PAIR_7adfbdf17bbc1c0e	M9CL_c02ee193ae04ebad	M9CL_ed2d7aae5a2e620a	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `сервис аналитики маркетплейсов` can diagnose OWNED_VS_EXTERNAL_ANALYTICS against adjacent frozen task `бесплатная аналитика маркетплейсов расширение`; it cannot decide same/separate page.	Compare source types and claims for owned reports versus external intelligence; test whether the frozen analytics owner/page-role HOLD could later be de-risked or stay unresolved.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_7adfbdf17bbc1c0e | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_ed2d7aae5a2e620a	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.	HOLD	HOLD	The snapshot mixture or provenance gap remains material for this named primary-to-бесплатная аналитика маркетплейсов расширение Search HOLD. Comparative services combine seller metrics and external intelligence	Carry unresolved AI evidence for this target to M11; do not infer ownership or product claims.	docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT01_SEARCH_RESULT_V1.json@57cb5ac41bf5955edb9bc176faa52c5c02b3aa11 | docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT02_SEARCH_RESULT_V1.json@bb1e0c425733ebb0991a3cd298dabe3676af940a | docs/seo/M10C_CASE08_TERMINAL_CLOSURE_2026-09-24_R1.md@4b34f2b307328df405803f7f08506ece482f725d | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_7adfbdf17bbc1c0e
M10BCASE_d3950384418e3bbd	M9PAIR_8232394063376d75	M9CL_d3c8e648c51f98ec	M9CL_ed2d7aae5a2e620a	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `сервис аналитики маркетплейсов` can diagnose OWNED_VS_EXTERNAL_ANALYTICS against adjacent frozen task `аналитика маркетплейсов сервис`; it cannot decide same/separate page.	Compare source types and claims for owned reports versus external intelligence; test whether the frozen analytics owner/page-role HOLD could later be de-risked or stay unresolved.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_8232394063376d75 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_ed2d7aae5a2e620a	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.	HOLD	HOLD	The snapshot mixture or provenance gap remains material for this named primary-to-аналитика маркетплейсов сервис Search HOLD. Comparative services combine seller metrics and external intelligence	Carry unresolved AI evidence for this target to M11; do not infer ownership or product claims.	docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT01_SEARCH_RESULT_V1.json@57cb5ac41bf5955edb9bc176faa52c5c02b3aa11 | docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT02_SEARCH_RESULT_V1.json@bb1e0c425733ebb0991a3cd298dabe3676af940a | docs/seo/M10C_CASE08_TERMINAL_CLOSURE_2026-09-24_R1.md@4b34f2b307328df405803f7f08506ece482f725d | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_8232394063376d75
M10BCASE_d3950384418e3bbd	M9PAIR_829df6a430a4a492	M9CL_ed2d7aae5a2e620a	M9CL_c8ef71d4b04d08cf	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `сервис аналитики маркетплейсов` can diagnose OWNED_VS_EXTERNAL_ANALYTICS against adjacent frozen task `программы аналитика маркетплейсов`; it cannot decide same/separate page.	Compare source types and claims for owned reports versus external intelligence; test whether the frozen analytics owner/page-role HOLD could later be de-risked or stay unresolved.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_829df6a430a4a492 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_ed2d7aae5a2e620a	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.	HOLD	HOLD	The snapshot mixture or provenance gap remains material for this named primary-to-программы аналитика маркетплейсов Search HOLD. Comparative services combine seller metrics and external intelligence	Carry unresolved AI evidence for this target to M11; do not infer ownership or product claims.	docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT01_SEARCH_RESULT_V1.json@57cb5ac41bf5955edb9bc176faa52c5c02b3aa11 | docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT02_SEARCH_RESULT_V1.json@bb1e0c425733ebb0991a3cd298dabe3676af940a | docs/seo/M10C_CASE08_TERMINAL_CLOSURE_2026-09-24_R1.md@4b34f2b307328df405803f7f08506ece482f725d | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_829df6a430a4a492
M10BCASE_d3950384418e3bbd	M9PAIR_ab516c4aea68b7ec	M9CL_ed2d7aae5a2e620a	M9CL_ad507c7fc3cfea7a	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `сервис аналитики маркетплейсов` can diagnose OWNED_VS_EXTERNAL_ANALYTICS against adjacent frozen task `аналитика маркетплейсов топ сервисов`; it cannot decide same/separate page.	Compare source types and claims for owned reports versus external intelligence; test whether the frozen analytics owner/page-role HOLD could later be de-risked or stay unresolved.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_ab516c4aea68b7ec | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_ed2d7aae5a2e620a	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.	HOLD	HOLD	The snapshot mixture or provenance gap remains material for this named primary-to-аналитика маркетплейсов топ сервисов Search HOLD. Comparative services combine seller metrics and external intelligence	Carry unresolved AI evidence for this target to M11; do not infer ownership or product claims.	docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT01_SEARCH_RESULT_V1.json@57cb5ac41bf5955edb9bc176faa52c5c02b3aa11 | docs/seo/evidence/m10c/M10C_CASE08_SNAPSHOT02_SEARCH_RESULT_V1.json@bb1e0c425733ebb0991a3cd298dabe3676af940a | docs/seo/M10C_CASE08_TERMINAL_CLOSURE_2026-09-24_R1.md@4b34f2b307328df405803f7f08506ece482f725d | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_ab516c4aea68b7ec
