cluster_id	cluster_state	semantic_identity_id	canonical_cluster_label	primary_user_job	intent_primary	marketplace_scope	product_fit_boundary	current_search_anchor_state	current_query_id	current_material_hold_degree	supported_merge_degree	search_owner_state	provisional_primary_page_owner	page_role_type	existing_page_relation	planned_page_relation	parent_child_ia_state	internal_link_responsibility_state	cannibalization_boundary_state	carry_forward_state	m10b_reopen_trigger	upstream_refs	claim_boundary
M9CL_f667a169d39bce9d	HOLD_CLUSTER_BOUNDARY	M8SID_b494df2d754aba5f	Отчет «География» в разделах «Продавцы» и «Бренды»	Read and interpret available seller-owned marketplace reports and metrics	MIXED	UNSPECIFIED	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	NO_CURRENT_EXACT_SERP	NONE	60	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_f667a169d39bce9d | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_b494df2d754aba5f | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_f667a169d39bce9d | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_b494df2d754aba5f	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_6950959fa0c762cf	HOLD_CLUSTER_BOUNDARY	M8SID_b5ddcf597a798e80	Удержания рядом с комиссией Wildberries: как разделить начисления в отчёте	Read and interpret available seller-owned marketplace reports and metrics	MIXED	WILDBERRIES	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	NO_CURRENT_EXACT_SERP	NONE	36	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_6950959fa0c762cf | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_b5ddcf597a798e80 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_6950959fa0c762cf | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_b5ddcf597a798e80	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_2f145a3b5c056ace	HOLD_CLUSTER_BOUNDARY	M8SID_b5ea13003e4c370e	где скачать отчет о выкупах маркетплейсов	Inspect and understand seller-owned sales and report data with an owned AI	INFORMATIONAL	GENERIC	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	CURRENT_EXACT_SERP	M9BRW2Q_008_b5ea13003e4c370e	41	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_2f145a3b5c056ace | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_b5ea13003e4c370e | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_2f145a3b5c056ace | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_b5ea13003e4c370e	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_b875735bfe0783e3	HOLD_CLUSTER_BOUNDARY	M8SID_bc3305b7d5adfb2b	ии агент для wildberries	Find a suitable AI assistant for Ozon/WB seller work through an owned web AI	COMMERCIAL_INVESTIGATION	WILDBERRIES	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	CURRENT_EXACT_SERP	M4QR2Q00006	8	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_b875735bfe0783e3 | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_bc3305b7d5adfb2b | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_b875735bfe0783e3 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_bc3305b7d5adfb2b	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_3291d5bba9e4f595	HOLD_CLUSTER_BOUNDARY	M8SID_c41c83a50b6900cb	ии агенты маркетплейсы отчеты	Find a suitable AI assistant for Ozon/WB seller work through an owned web AI	COMMERCIAL_INVESTIGATION	GENERIC	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	CURRENT_EXACT_SERP	M9BRW2Q_007_c41c83a50b6900cb	10	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_3291d5bba9e4f595 | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_c41c83a50b6900cb | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_3291d5bba9e4f595 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_c41c83a50b6900cb	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_3e9cae524f2ba50c	HOLD_CLUSTER_BOUNDARY	M8SID_c4d7f4ca514dc5fd	ии анализ продаж маркетплейсов	Inspect and understand seller-owned sales and report data with an owned AI	COMMERCIAL_INVESTIGATION	GENERIC	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	CURRENT_EXACT_SERP	M9BRQ_006_c4d7f4ca514dc5fd	41	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_3e9cae524f2ba50c | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_c4d7f4ca514dc5fd | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_3e9cae524f2ba50c | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_c4d7f4ca514dc5fd	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_0ac1770f2755faaf	HOLD_CLUSTER_BOUNDARY	M8SID_c65a5e24dfdb39bc	отчет маркетплейса вайлдберриз	Inspect and understand seller-owned sales and report data with an owned AI	COMMERCIAL_INVESTIGATION	WILDBERRIES	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	CURRENT_EXACT_SERP	M4QR2Q00032	43	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_0ac1770f2755faaf | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_c65a5e24dfdb39bc | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_0ac1770f2755faaf | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_c65a5e24dfdb39bc	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_896f32bed9216251	HOLD_CLUSTER_BOUNDARY	M8SID_c673d63396e872d3	Внутренняя аналитика WILDBERRIES. Как читать отчеты в личном кабинете?	Read and interpret available seller-owned marketplace reports and metrics	MIXED	WILDBERRIES	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	NO_CURRENT_EXACT_SERP	NONE	57	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_896f32bed9216251 | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_c673d63396e872d3 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_896f32bed9216251 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_c673d63396e872d3	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_80cd29d458ea642b	HOLD_CLUSTER_BOUNDARY	M8SID_c6b3851b9dcf0b07	отчет о списаниях маркетплейс	Inspect and understand seller-owned sales and report data with an owned AI	COMMERCIAL_INVESTIGATION	GENERIC	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	CURRENT_EXACT_SERP	M4QR2Q00034	30	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_80cd29d458ea642b | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_c6b3851b9dcf0b07 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_80cd29d458ea642b | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_c6b3851b9dcf0b07	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_ed5c38b4234094c0	HOLD_CLUSTER_BOUNDARY	M8SID_c8bd772d7a8b9ccb	Как сверить отчёты маркетплейсов и найти скрытые удержания	Read and interpret available seller-owned marketplace reports and metrics	INFORMATIONAL	GENERIC	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	NO_CURRENT_EXACT_SERP	NONE	30	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_ed5c38b4234094c0 | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_c8bd772d7a8b9ccb | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_ed5c38b4234094c0 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_c8bd772d7a8b9ccb	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_c01618f4f985c5a6	HOLD_CLUSTER_BOUNDARY	M8SID_c9ca51837b06e207	Отчёт «Поисковые запросы на WB»	Read and interpret available seller-owned marketplace reports and metrics	MIXED	WILDBERRIES	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	NO_CURRENT_EXACT_SERP	NONE	21	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_c01618f4f985c5a6 | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_c9ca51837b06e207 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_c01618f4f985c5a6 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_c9ca51837b06e207	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_ed2d7aae5a2e620a	HOLD_CLUSTER_BOUNDARY	M8SID_c9cbb3939920b7ee	сервис аналитики маркетплейсов	Inspect and understand seller-owned sales and report data with an owned AI	COMMERCIAL_INVESTIGATION	GENERIC	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	CURRENT_EXACT_SERP	M4QR2Q00042	24	1	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_ed2d7aae5a2e620a | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_c9cbb3939920b7ee | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_ed2d7aae5a2e620a | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_c9cbb3939920b7ee	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_32544b5109994d76	HOLD_CLUSTER_BOUNDARY	M8SID_ce5c460b3a2124bb	Воронка продаж на Wildberries: как сравнивать периоды и показатели площадки	Read and interpret available seller-owned marketplace reports and metrics	MIXED	WILDBERRIES	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	NO_CURRENT_EXACT_SERP	NONE	23	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_32544b5109994d76 | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_ce5c460b3a2124bb | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_32544b5109994d76 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_ce5c460b3a2124bb	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_3fa365944fd8b8fa	HOLD_CLUSTER_BOUNDARY	M8SID_ce7224790a6414bc	Аналитика Wildberries: ТОП показателей и инструментов	Read and interpret available seller-owned marketplace reports and metrics	MIXED	WILDBERRIES	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	NO_CURRENT_EXACT_SERP	NONE	25	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_3fa365944fd8b8fa | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_ce7224790a6414bc | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_3fa365944fd8b8fa | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_ce7224790a6414bc	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_086ce4445a21d4fd	HOLD_CLUSTER_BOUNDARY	M8SID_d0cfc29dc443bd98	ии агент для озон	Find a suitable AI assistant for Ozon/WB seller work through an owned web AI	COMMERCIAL_INVESTIGATION	OZON	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	CURRENT_EXACT_SERP	M4QR2Q00007	9	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_086ce4445a21d4fd | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_d0cfc29dc443bd98 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_086ce4445a21d4fd | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_d0cfc29dc443bd98	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
