execution_query_id	exact_query_text	exact_safe_comparison_key	source_universe_row_ids	source_classes	marketplace_scope	task_or_candidate_groups	existing_demand_evidence	m3_relation	information_gain_question	downstream_decision	planned_search_type	planned_region	planned_page	planned_depth	planned_group_mode	planned_docs_in_group	planned_family_mode	planned_fix_typo_mode	planned_sort	provider_limit_check	batch_id
M4QR2Q00033	Ozon выяснил, чего россияне ждут от маркетплейсов: поиск по фото, ИИ-помощники и виртуальная примерка	ozon выяснил, чего россияне ждут от маркетплейсов: поиск по фото, ии-помощники и виртуальная примерка	M4QR2U07993 || M4QR2U12178	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_7140218ce5cadcbebf0b / ozon выяснил чего россияне ждут от маркетплейсов поиск по фото ии помощники и виртуальная примерка	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=101; words=14	M4Q-R2-B001
M4QR2Q00034	Ozon повышает комиссии с 28 августа: как пересчитать юнит-экономику	ozon повышает комиссии с 28 августа: как пересчитать юнит-экономику	M4QR2U06432 || M4QR2U10061	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_162c1480cc01bc239079 / ozon повышает комиссии с 28 августа как пересчитать юнит экономику	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=67; words=9	M4Q-R2-B001
M4QR2Q00035	Ozon проверил карточки товаров: 30% скрыли с витрины после ручной модерации	ozon проверил карточки товаров: 30% скрыли с витрины после ручной модерации	M4QR2U06441 || M4QR2U09798	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_0a12e92d33371fb11bb0 / ozon проверил карточки товаров 30 скрыли с витрины после ручной модерации	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=75; words=11	M4Q-R2-B001
M4QR2Q00036	P&L по маркетплейсам: доходы, расходы и прибыль	p&l по маркетплейсам: доходы, расходы и прибыль	M4QR2U01677	M4C_CANDIDATE	OZON_WB_OR_MARKETPLACE	CG_4294202257028af5e983 / reporting_finance	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=47; words=7	M4Q-R2-B001
M4QR2Q00037	SEO и внутренняя реклама на Wildberries: как связаны поисковые запросы и продвижение	seo и внутренняя реклама на wildberries: как связаны поисковые запросы и продвижение	M4QR2U08740	M4C_CANDIDATE	OZON_WB_OR_MARKETPLACE	CG_b1775f0c14d3286ae8b0 / seo и внутренняя реклама на wildberries как связаны поисковые запросы и продвижение	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=84; words=12	M4Q-R2-B001
M4QR2Q00038	SEO на маркетплейсах: как продвигать карточки товаров и выводить их в топ выдачи	seo на маркетплейсах: как продвигать карточки товаров и выводить их в топ выдачи	M4QR2U06779 || M4QR2U14329	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_cd71310aeefe57d52240 / seo на маркетплейсах как продвигать карточки товаров и выводить их в топ выдачи	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=80; words=13	M4Q-R2-B001
M4QR2Q00039	SEO оптимизация карточки товара Wildberries: создание СЕО карточки с помощью нейросети чат GPT	seo оптимизация карточки товара wildberries: создание сео карточки с помощью нейросети чат gpt	M4QR2U08371 || M4QR2U11185	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_45d9a1742fad7fd07890 / seo оптимизация карточки товара wildberries создание сео карточки с помощью нейросети чат gpt	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=94; words=13	M4Q-R2-B001
M4QR2Q00040	SEO-тексты для Wildberries и Ozon: как нейросети пишут карточки, которые продают	seo-тексты для wildberries и ozon: как нейросети пишут карточки, которые продают	M4QR2U08050 || M4QR2U12091	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_6d48e8d36e9a61071d99 / seo тексты для wildberries и ozon как нейросети пишут карточки которые продают	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=80; words=11	M4Q-R2-B001
M4QR2Q00041	TULPARI — аналитика и автоматизация для продавцов Wildberries и Uzum	tulpari — аналитика и автоматизация для продавцов wildberries и uzum	M4QR2U07842 || M4QR2U07843 || M4QR2U10636	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_2f059de288fba947d54e / tulpari аналитика и автоматизация для продавцов wildberries и uzum	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=68; words=10	M4Q-R2-B001
M4QR2Q00042	Wildberries и Russ Outdoor показали рекордную прибыль в 2024 году	wildberries и russ outdoor показали рекордную прибыль в 2024 году	M4QR2U07066 || M4QR2U13891	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_ba1e0112f85844c3eabc / wildberries и russ outdoor показали рекордную прибыль в 2024 году	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=65; words=10	M4Q-R2-B001
M4QR2Q00043	Wildberries открыл точные данные по топ-3 продавцам: как использовать для анализа монополизации	wildberries открыл точные данные по топ-3 продавцам: как использовать для анализа монополизации	M4QR2U07090 || M4QR2U13145	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_9a924b5cd521eb02ecb9 / wildberries открыл точные данные по топ 3 продавцам как использовать для анализа монополизации	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=95; words=12	M4Q-R2-B001
M4QR2Q00044	wildberries поисковый запрос	wildberries поисковый запрос	M4QR2U01103	M2R	WILDBERRIES	F7	M2R_OBSERVED_WORDSTAT:DIRECT_RESULT=73	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=28; words=3	M4Q-R2-B001
M4QR2Q00045	Wildberries: Как внутренняя аналитика помогает растить продажи без рекламы	wildberries: как внутренняя аналитика помогает растить продажи без рекламы	M4QR2U04653 || M4QR2U12258	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_753daa7fbc65b20ed507 / wildberries как внутренняя аналитика помогает растить продажи без рекламы	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=74; words=9	M4Q-R2-B001
M4QR2Q00046	авансовый отчет маркетплейс	авансовый отчет маркетплейс	M4QR2U00853	M2R	GENERIC_MARKETPLACE	F3	M2R_OBSERVED_WORDSTAT:DIRECT_RESULT=89	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=27; words=3	M4Q-R2-B001
M4QR2Q00047	АВС-анализ семантического ядра ключевых запросов для эффективного SEO-продвижения на WILDBERRIES	авс-анализ семантического ядра ключевых запросов для эффективного seo-продвижения на wildberries	M4QR2U08428 || M4QR2U13248	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_9f09c2bba2ebbff9ad6a / авс анализ семантического ядра ключевых запросов для эффективного seo продвижения на wildberries	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=96; words=10	M4Q-R2-B001
M4QR2Q00048	Автоматизация Wildberries с ASI Biont: интеграция ИИ-агента для успеха на маркетплейсе	автоматизация wildberries с asi biont: интеграция ии-агента для успеха на маркетплейсе	M4QR2U04364 || M4QR2U12757	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_8a60d86c2d2e8303eed9 / автоматизация wildberries с asi biont интеграция ии агента для успеха на маркетплейсе	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=86; words=11	M4Q-R2-B001
M4QR2Q00049	Автопродвижение и ставки Wildberries: как вернуть управляемость и прибыль	автопродвижение и ставки wildberries: как вернуть управляемость и прибыль	M4QR2U08868 || M4QR2U13206	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_9d29009caa8a0cae4f56 / автопродвижение и ставки wildberries как вернуть управляемость и прибыль	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=73; words=9	M4Q-R2-B001
M4QR2Q00050	Акт расхождений Wildberries: как проверить и оспорить корректировку	акт расхождений wildberries: как проверить и оспорить корректировку	M4QR2U08856 || M4QR2U12535	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_8085bbcc9660eee3c4c8 / акт расхождений wildberries как проверить и оспорить корректировку	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=67; words=8	M4Q-R2-B001
M4QR2Q00051	Альтернатива классическим сервисам аналитики Wildberries	альтернатива классическим сервисам аналитики wildberries	M4QR2U01529	M4C_CANDIDATE	OZON_WB_OR_MARKETPLACE	CG_410cceaabce2c62f4a17 / seller_analytics	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=56; words=5	M4Q-R2-B001
M4QR2Q00052	Анализ конкурентов на WildBerries – полный бред!	анализ конкурентов на wildberries – полный бред!	M4QR2U08410 || M4QR2U11971	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_67e7c3cb1455a17343c7 / анализ конкурентов на wildberries полный бред	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=48; words=7	M4Q-R2-B001
M4QR2Q00053	Анализ конкурентов на Wildberries: как обойти 800 000 продавцов	анализ конкурентов на wildberries: как обойти 800 000 продавцов	M4QR2U07854 || M4QR2U14668	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_db5b10820c1dabdf2920 / анализ конкурентов на wildberries как обойти 800 000 продавцов	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=63; words=9	M4Q-R2-B001
M4QR2Q00054	анализ ниш wildberries	анализ ниш wildberries	M4QR2U01123 || M4QR2U01124	M2R	WILDBERRIES	F7	M2R_OBSERVED_WORDSTAT:DIRECT_RESULT=19 || TESTED_SEED=19	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=22; words=3	M4Q-R2-B001
M4QR2Q00055	Анализ целевой аудитории и конкурентов при выборе ниши для Wildberries: шаг за шагом	анализ целевой аудитории и конкурентов при выборе ниши для wildberries: шаг за шагом	M4QR2U08411 || M4QR2U09776	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_0923c5ed9e0f563fa484 / анализ целевой аудитории и конкурентов при выборе ниши для wildberries шаг за шагом	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=84; words=13	M4Q-R2-B001
M4QR2Q00056	Аналитика Ozon в 2026 году: где смотреть отчёты и что изменилось	аналитика ozon в 2026 году: где смотреть отчёты и что изменилось	M4QR2U06787 || M4QR2U14497	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_d449bb99a919f8a38c86 / аналитика ozon в 2026 году где смотреть отчёты и что изменилось	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=64; words=11	M4Q-R2-B001
